seed;plat;lin;solv;fitness1;ene;obs;ene_destvest;obs_destvest;fitness2;time
127;100;0.5;1;1.63277e-07;20;15;0;1.26491;1.26491;0.357073
128;100;0.500007;1;6.87878e-06;20;15;0;1.78885;1.78885;0.382087
129;100;0.500003;1;3.42846e-06;20;15;0;0;0;0.351683
130;100;0.499995;1;5.46851e-06;20;15;0;1.54919;1.54919;0.347389
131;100;0.499998;1;1.5978e-06;20;15;0;0.632456;0.632456;0.364988
132;100;0.500032;1;3.2033e-05;20;15;0;1.09545;1.09545;0.337992
133;100;0.499933;1;6.65745e-05;20;15;0;0;0;0.328721
134;100;0.499941;1;5.89194e-05;20;15;0;0.632456;0.632456;0.329865
135;100;0.500004;1;4.42629e-06;20;15;0;0.632456;0.632456;0.356007
136;100;0.50001;1;9.89162e-06;20;15;0;1.09545;1.09545;0.346729
137;100;0.499993;1;6.70087e-06;20;15;0;0.632456;0.632456;0.36469
138;100;0.499998;1;1.92816e-06;20;15;0;1.78885;1.78885;0.375409
139;100;0.499993;1;7.11431e-06;20;15;0;2.09762;2.09762;0.379667
140;100;0.499994;1;5.98087e-06;20;15;0;1.09545;1.09545;0.362139
141;100;0.5;1;1.11022e-16;20;15;0;1.41421;1.41421;0.340692
142;100;0.5;1;4.64818e-08;20;15;0;0.632456;0.632456;0.402651
143;100;0.499999;1;7.96009e-07;20;15;0;1.09545;1.09545;0.373289
144;100;0.500002;1;2.21625e-06;20;15;0;1.09545;1.09545;0.334406
145;100;0.499988;1;1.213e-05;20;15;0;1.54919;1.54919;0.35901
146;100;0.49998;1;2.02329e-05;20;15;0;1.78885;1.78885;0.352218
147;100;0.499997;1;3.42597e-06;20;15;0;1.41421;1.41421;0.338719
148;100;0.499988;1;1.17051e-05;20;15;0;1.09545;1.09545;0.346056
149;100;0.499982;1;1.78578e-05;20;15;0;1.67332;1.67332;0.337978
150;100;0.5;1;0;20;15;0;1.09545;1.09545;0.341659
151;100;0.499993;1;6.92649e-06;20;15;0;0;0;0.338002
152;100;0.499996;1;4.08429e-06;20;15;0;1.41421;1.41421;0.372678
153;100;0.500005;1;4.8724e-06;20;15;0;1.67332;1.67332;0.378097
154;100;0.500003;1;2.86733e-06;20;15;0;1.78885;1.78885;0.351804
155;100;0.499997;1;3.12908e-06;20;15;0;0.632456;0.632456;0.333873
156;100;0.499992;1;8.44907e-06;20;15;0;0.894427;0.894427;0.347649
157;100;0.500012;1;1.21289e-05;20;15;0;0.632456;0.632456;0.338055
158;100;0.5;1;3.29739e-07;20;15;0.632456;1.41421;2.04667;0.35974
159;100;0.500005;1;4.66433e-06;20;15;0.632456;0.632456;1.26491;0.337326
160;100;0.5;1;2.65701e-07;20;15;0;0.894427;0.894427;0.372651
161;100;0.499965;1;3.45961e-05;20;15;0.632456;0.632456;1.26491;0.354675
162;100;0.499995;1;4.59132e-06;20;15;0;0.632456;0.632456;0.37678
163;100;0.499969;1;3.07701e-05;20;15;0;2.09762;2.09762;0.348538
164;100;0.499992;1;8.27461e-06;20;15;0;0.632456;0.632456;0.35211
165;100;0.500004;1;3.87053e-06;20;15;0;1.26491;1.26491;0.346773
166;100;0.500033;1;3.31575e-05;20;15;0;0.632456;0.632456;0.349019
167;100;0.500002;1;1.58395e-06;20;15;0;2.28035;2.28035;0.391548
168;100;0.500019;1;1.948e-05;20;15;0;0;0;0.378032
169;100;0.499998;1;2.32956e-06;20;15;0;1.09545;1.09545;0.338788
170;100;0.5;1;1.11022e-16;20;15;0;1.09545;1.09545;0.359265
171;100;0.499988;1;1.17451e-05;20;15;0;0.632456;0.632456;0.348653
172;100;0.499996;1;3.66848e-06;20;15;0;1.41421;1.41421;0.356229
173;100;0.500023;1;2.34339e-05;20;15;0;0.632456;0.632456;0.382447
174;100;0.499975;1;2.53593e-05;20;15;0;1.09545;1.09545;0.331518
175;100;0.500037;1;3.70978e-05;20;15;0;1.41421;1.41421;0.371213
176;100;0.500006;1;6.16304e-06;20;15;0;1.67332;1.67332;0.398848
177;100;0.499988;1;1.15898e-05;20;15;0;0.632456;0.632456;0.379015
178;100;0.500005;1;5.2279e-06;20;15;0;0.632456;0.632456;0.339121
179;100;0.499991;1;9.47427e-06;20;15;0;0;0;0.349057
180;100;0.500011;1;1.11654e-05;20;15;0;0.632456;0.632456;0.340736
181;100;0.499999;1;9.66451e-07;20;15;0;0.894427;0.894427;0.436668
182;100;0.499996;1;3.85147e-06;20;15;0;0.894427;0.894427;0.367173
183;100;0.500002;1;1.7301e-06;20;15;0;1.78885;1.78885;0.352874
184;100;0.5;1;1.11022e-16;20;15;0;0.632456;0.632456;0.327664
185;100;0.499995;1;5.46597e-06;20;15;0;0.632456;0.632456;0.359913
186;100;0.499979;1;2.08555e-05;20;15;0;1.09545;1.09545;0.340844
187;100;0.499997;1;3.28757e-06;20;15;0;1.26491;1.26491;0.356428
188;100;0.500019;1;1.86061e-05;20;15;0.632456;1.78885;2.42131;0.371131
189;100;0.499946;1;5.38896e-05;20;15;0;1.09545;1.09545;0.339519
190;100;0.500009;1;8.68314e-06;20;15;0;0.632456;0.632456;0.333142
191;100;0.499991;1;8.73238e-06;20;15;0.632456;1.41421;2.04667;0.347402
192;100;0.499977;1;2.32411e-05;20;15;0;1.09545;1.09545;0.36231
193;100;0.500009;1;9.33013e-06;20;15;0;1.54919;1.54919;0.350391
194;100;0.50001;1;1.02901e-05;20;15;0;0.632456;0.632456;0.360347
195;100;0.5;1;0;20;15;0;0.632456;0.632456;0.353305
196;100;0.499998;1;2.33378e-06;20;15;0;1.09545;1.09545;0.357748
197;100;0.50001;1;9.89364e-06;20;15;0;0.894427;0.894427;0.35994
198;100;0.5;1;1.11022e-16;20;15;0;1.09545;1.09545;0.386363
199;100;0.500018;1;1.75032e-05;20;15;0;1.89737;1.89737;0.347055
200;100;0.500008;1;7.62006e-06;20;15;0;0.632456;0.632456;0.341975
201;100;0.500003;1;2.74014e-06;20;15;0;1.09545;1.09545;0.369629
202;100;0.500005;1;4.80245e-06;20;15;0;1.09545;1.09545;0.38519
203;100;0.499999;1;1.38735e-06;20;15;0;1.09545;1.09545;0.357914
204;100;0.499999;1;1.2567e-06;20;15;0;2.09762;2.09762;0.348157
205;100;0.5;1;0;20;15;0;0.894427;0.894427;0.354726
206;100;0.5;1;1.11022e-16;20;15;0;1.09545;1.09545;0.374654
207;100;0.499998;1;1.82469e-06;20;15;0;0;0;0.374207
208;100;0.500021;1;2.11059e-05;20;15;0;1.09545;1.09545;0.358227
209;100;0.500029;1;2.89265e-05;20;15;0;0.632456;0.632456;0.362092
210;100;0.49999;1;9.52835e-06;20;15;0;0.632456;0.632456;0.359867
211;100;0.500005;1;5.27367e-06;20;15;0;0.894427;0.894427;0.345066
212;100;0.5;1;0;20;15;0;0.894427;0.894427;0.331607
213;100;0.499987;1;1.29625e-05;20;15;0;0.894427;0.894427;0.345513
214;100;0.500002;1;1.75935e-06;20;15;0;1.41421;1.41421;0.344708
215;100;0.500009;1;9.47902e-06;20;15;0;1.26491;1.26491;0.374713
216;100;0.499989;1;1.06401e-05;20;15;0;1.41421;1.41421;0.363301
217;100;0.500006;1;5.76379e-06;20;15;0;1.41421;1.41421;0.364458
218;100;0.49999;1;9.64461e-06;20;15;0;0.632456;0.632456;0.339963
219;100;0.499997;1;3.23418e-06;20;15;0;1.09545;1.09545;0.353224
220;100;0.500056;1;5.62749e-05;20;15;0;0.632456;0.632456;0.357443
221;100;0.499994;1;6.41008e-06;20;15;0;1.26491;1.26491;0.347904
222;100;0.500022;1;2.23238e-05;20;15;0;0.632456;0.632456;0.368599
223;100;0.499998;1;2.29804e-06;20;15;0;1.09545;1.09545;0.373557
224;100;0.499992;1;7.55984e-06;20;15;0;0.894427;0.894427;0.36241
225;100;0.499982;1;1.80989e-05;20;15;0.632456;0.632456;1.26491;0.327647
226;100;0.499991;1;8.82947e-06;20;15;0;2.82843;2.82843;0.3867
227;100;0.499993;1;7.4462e-06;20;15;0;2.19089;2.19089;0.371572
228;100;0.500003;1;3.3274e-06;20;15;0;1.67332;1.67332;0.371394
229;100;0.500001;1;1.31568e-06;20;15;0;1.26491;1.26491;0.339806
230;100;0.500041;1;4.14943e-05;20;15;0.894427;1.89737;2.79179;0.325443
231;100;0.500006;1;6.49687e-06;20;15;0;0;0;0.331803
232;100;0.499995;1;5.35947e-06;20;15;0;1.41421;1.41421;0.331749
233;100;0.499974;1;2.56241e-05;20;15;0;2.09762;2.09762;0.334514
234;100;0.499996;1;3.56264e-06;20;15;0;0;0;0.37541
235;100;0.500011;1;1.14682e-05;20;15;0;0.632456;0.632456;0.366902
236;100;0.499999;1;9.71298e-07;20;15;0;1.09545;1.09545;0.354073
237;100;0.500003;1;3.46989e-06;20;15;0;2.82843;2.82843;0.346448
238;100;0.499998;1;1.79339e-06;20;15;0;1.09545;1.09545;0.370658
239;100;0.500006;1;5.91232e-06;20;15;0;1.78885;1.78885;0.386426
240;100;0.50001;1;1.01504e-05;20;15;0;0.632456;0.632456;0.332362
241;100;0.499941;1;5.88301e-05;20;15;0;0.632456;0.632456;0.324127
242;100;0.500007;1;6.78883e-06;20;15;0;1.09545;1.09545;0.350608
243;100;0.500022;1;2.24449e-05;20;15;0;1.26491;1.26491;0.374287
244;100;0.500008;1;8.21048e-06;20;15;0;0.894427;0.894427;0.345299
245;100;0.499993;1;7.14755e-06;20;15;0.894427;0.632456;1.52688;0.332136
246;100;0.500013;1;1.33423e-05;20;15;0;1.89737;1.89737;0.336139
247;100;0.500006;1;5.58853e-06;20;15;0;0.632456;0.632456;0.332588
248;100;0.499998;1;1.89291e-06;20;15;0;0.632456;0.632456;0.34106
249;100;0.500004;1;3.86173e-06;20;15;0;0;0;0.384491
250;100;0.500005;1;4.97248e-06;20;15;0;0.632456;0.632456;0.378896
251;100;0.499989;1;1.09603e-05;20;15;0;1.54919;1.54919;0.354375
252;100;0.499999;1;5.16725e-07;20;15;0;1.26491;1.26491;0.374084
253;100;0.50001;1;1.00556e-05;20;15;0;0.632456;0.632456;0.34617
254;100;0.5;1;0;20;15;0;0;0;0.348084
255;100;0.49999;1;1.04466e-05;20;15;0;1.26491;1.26491;0.350908
256;100;0.5;1;0;20;15;0;0.632456;0.632456;0.345042
257;100;0.5;1;4.21331e-07;20;15;0;0;0;0.336283
258;100;0.499994;1;5.59046e-06;20;15;0;1.78885;1.78885;0.34401
259;100;0.499989;1;1.05743e-05;20;15;0;1.26491;1.26491;0.346756
260;100;0.499999;1;8.30491e-07;20;15;0;0.632456;0.632456;0.380547
261;100;0.500004;1;4.41715e-06;20;15;0;1.41421;1.41421;0.362213
262;100;0.499992;1;8.35562e-06;20;15;0;0.894427;0.894427;0.369331
263;100;0.5;1;0;20;15;0;0.894427;0.894427;0.33895
264;100;0.5;1;0;20;15;0;0.894427;0.894427;0.358187
265;100;0.500011;1;1.08859e-05;20;15;0;1.26491;1.26491;0.339214
266;100;0.500007;1;6.85866e-06;20;15;1.78885;0.894427;2.68328;0.362175
267;100;0.499999;1;1.22899e-06;20;15;0;1.67332;1.67332;0.35602
268;100;0.499997;1;3.18643e-06;20;15;0;0.894427;0.894427;0.338147
269;100;0.500004;1;4.09676e-06;20;15;0;1.67332;1.67332;0.38026
270;100;0.500003;1;3.07425e-06;20;15;0;1.41421;1.41421;0.37826
271;100;0.500001;1;5.97744e-07;20;15;0;1.67332;1.67332;0.377134
272;100;0.500024;1;2.42974e-05;20;15;0;2.09762;2.09762;0.361739
273;100;0.500004;1;3.52092e-06;20;15;0;1.26491;1.26491;0.342757
274;100;0.5;1;0;20;15;0;1.09545;1.09545;0.332483
275;100;0.499987;1;1.30119e-05;20;15;0;1.09545;1.09545;0.348226
276;100;0.499999;1;5.02511e-07;20;15;0;0.632456;0.632456;0.342401
277;100;0.500006;1;5.50593e-06;20;15;0;0.632456;0.632456;0.36214
278;100;0.500001;1;1.4587e-06;20;15;0;1.09545;1.09545;0.376992
279;100;0.5;1;0;20;15;0;1.09545;1.09545;0.319157
280;100;0.500009;1;8.74324e-06;20;15;0;0.894427;0.894427;0.340997
281;100;0.500004;1;3.57777e-06;20;15;0;0.632456;0.632456;0.333384
282;100;0.500064;1;6.42066e-05;20;15;0;0.632456;0.632456;0.35815
283;100;0.49998;1;2.02987e-05;20;15;0;1.09545;1.09545;0.326703
284;100;0.500016;1;1.59574e-05;20;15;0;0.894427;0.894427;0.376117
285;100;0.500019;1;1.86572e-05;20;15;0;0.632456;0.632456;0.323584
286;100;0.499981;1;1.9325e-05;20;15;0;0.894427;0.894427;0.324595
287;100;0.500003;1;2.5119e-06;20;15;0;0;0;0.340628
288;100;0.499992;1;7.83164e-06;20;15;0;1.09545;1.09545;0.352237
289;100;0.500005;1;5.10496e-06;20;15;0;1.09545;1.09545;0.358895
290;100;0.5;1;0;20;15;0;1.26491;1.26491;0.352263
291;100;0.500004;1;4.401e-06;20;15;0;0.894427;0.894427;0.354196
292;100;0.500005;1;4.82775e-06;20;15;0;0.632456;0.632456;0.35155
293;100;0.499993;1;7.45324e-06;20;15;0;2;2;0.363527
294;100;0.499999;1;6.19009e-07;20;15;0;0.632456;0.632456;0.347289
295;100;0.49999;1;9.92068e-06;20;15;0;0.894427;0.894427;0.36777
296;100;0.499995;1;5.10506e-06;20;15;0;0.632456;0.632456;0.33849
297;100;0.499999;1;1.2544e-06;20;15;0;1.41421;1.41421;0.36179
298;100;0.500028;1;2.79805e-05;20;15;0;0;0;0.350191
299;100;0.500003;1;3.14497e-06;20;15;0;1.26491;1.26491;0.348461
300;100;0.499969;1;3.08534e-05;20;15;0;0.894427;0.894427;0.336071
301;100;0.500003;1;2.70846e-06;20;15;0;1.26491;1.26491;0.349732
302;100;0.499988;1;1.17313e-05;20;15;0;1.26491;1.26491;0.3669
303;100;0.500007;1;7.28179e-06;20;15;0;0.632456;0.632456;0.356402
304;100;0.5;1;3.08572e-07;20;15;0;1.41421;1.41421;0.367124
305;100;0.499996;1;4.18365e-06;20;15;0;1.67332;1.67332;0.371509
306;100;0.500001;1;6.78822e-07;20;15;0;0;0;0.338824
307;100;0.500002;1;1.73231e-06;20;15;0;1.26491;1.26491;0.36484
308;100;0.500029;1;2.94917e-05;20;15;0.632456;1.41421;2.04667;0.349338
309;100;0.499949;1;5.12805e-05;20;15;0;1.09545;1.09545;0.339308
310;100;0.500027;1;2.69834e-05;20;15;0;0.632456;0.632456;0.347453
311;100;0.499998;1;2.10329e-06;20;15;0;0.632456;0.632456;0.365913
312;100;0.500001;1;1.27172e-06;20;15;0;0.632456;0.632456;0.339089
313;100;0.500003;1;3.43385e-06;20;15;0;1.89737;1.89737;0.371853
314;100;0.499996;1;3.99794e-06;20;15;0;1.09545;1.09545;0.340621
315;100;0.499999;1;6.57417e-07;20;15;0;0.632456;0.632456;0.370788
316;100;0.5;1;0;20;15;0;0.894427;0.894427;0.37067
317;100;0.499985;1;1.53407e-05;20;15;0;0.632456;0.632456;0.368136
318;100;0.5;1;1.11022e-16;20;15;0;0.894427;0.894427;0.38401
319;100;0.5;1;0;20;15;0;0.632456;0.632456;0.339973
320;100;0.500015;1;1.49985e-05;20;15;0;0.632456;0.632456;0.37064
321;100;0.500019;1;1.85673e-05;20;15;0;1.54919;1.54919;0.317472
322;100;0.500002;1;2.37747e-06;20;15;0;1.41421;1.41421;0.411883
323;100;0.500009;1;9.20358e-06;20;15;0;0.632456;0.632456;0.377688
324;100;0.499995;1;5.45798e-06;20;15;0;0;0;0.337298
325;100;0.500003;1;3.16876e-06;20;15;0;1.26491;1.26491;0.393085
326;100;0.500027;1;2.73124e-05;20;15;0;0.894427;0.894427;0.322347
327;100;0.499992;1;7.64959e-06;20;15;0;1.09545;1.09545;0.355098
328;100;0.499999;1;1.14411e-06;20;15;0;1.67332;1.67332;0.343985
329;100;0.5;1;0;20;15;0;0;0;0.355655
330;100;0.500002;1;1.89729e-06;20;15;0;0.894427;0.894427;0.334788
331;100;0.499999;1;7.88823e-07;20;15;0;0;0;0.33041
332;100;0.5;1;0;20;15;0;1.89737;1.89737;0.348682
333;100;0.5;1;0;20;15;0;0.894427;0.894427;0.340155
334;100;0.500022;1;2.23903e-05;20;15;0;1.09545;1.09545;0.352286
335;100;0.500025;1;2.52416e-05;20;15;0;1.41421;1.41421;0.33486
336;100;0.500005;1;5.03299e-06;20;15;0;0.894427;0.894427;0.360317
337;100;0.500006;1;6.16278e-06;20;15;0;0.894427;0.894427;0.356449
338;100;0.499986;1;1.40924e-05;20;15;0;0.894427;0.894427;0.331662
339;100;0.500015;1;1.47915e-05;20;15;0;0.632456;0.632456;0.344466
340;100;0.499995;1;4.81877e-06;20;15;0;0.632456;0.632456;0.336866
341;100;0.500002;1;1.56689e-06;20;15;0;0;0;0.392702
342;100;0.499989;1;1.07807e-05;20;15;0;1.41421;1.41421;0.339744
343;100;0.500009;1;8.69078e-06;20;15;0;1.41421;1.41421;0.339145
344;100;0.499989;1;1.11819e-05;20;15;0;1.41421;1.41421;0.334266
345;100;0.49997;1;3.01794e-05;20;15;0;0;0;0.339209
346;100;0.500004;1;3.595e-06;20;15;0;1.09545;1.09545;0.361302
347;100;0.50002;1;2.01983e-05;20;15;0;1.41421;1.41421;0.356192
348;100;0.500006;1;6.01898e-06;20;15;0;0.894427;0.894427;0.347652
349;100;0.499992;1;8.06355e-06;20;15;0;0;0;0.352097
350;100;0.499998;1;1.94236e-06;20;15;0;1.09545;1.09545;0.376621
351;100;0.500002;1;1.88036e-06;20;15;0;0.632456;0.632456;0.385169
352;100;0.499999;1;1.30995e-06;20;15;1.54919;0;1.54919;0.363779
353;100;0.499999;1;1.31396e-06;20;15;1.09545;1.41421;2.50966;0.337122
354;100;0.500011;1;1.07336e-05;20;15;0;1.41421;1.41421;0.340056
355;100;0.500005;1;5.1456e-06;20;15;0;0.894427;0.894427;0.358845
356;100;0.500033;1;3.27484e-05;20;15;0.632456;0.632456;1.26491;0.337565
357;100;0.5;1;0;20;15;0;1.67332;1.67332;0.355583
358;100;0.5;1;1.11022e-16;20;15;0.632456;0;0.632456;0.354531
359;100;0.500017;1;1.67401e-05;20;15;0;1.26491;1.26491;0.373216
360;100;0.500004;1;3.68702e-06;20;15;0;0;0;0.332045
361;100;0.499953;1;4.71134e-05;20;15;0;0.632456;0.632456;0.355742
362;100;0.500022;1;2.22482e-05;20;15;0;1.09545;1.09545;0.349597
363;100;0.500006;1;6.24028e-06;20;15;0;1.09545;1.09545;0.34348
364;100;0.5;1;0;20;15;0;0;0;0.327758
365;100;0.500003;1;2.8614e-06;20;15;0;0.894427;0.894427;0.351228
366;100;0.500002;1;1.58555e-06;20;15;0.632456;0.632456;1.26491;0.357755
367;100;0.500002;1;1.78865e-06;20;15;0.632456;0.632456;1.26491;0.351658
368;100;0.500009;1;8.59209e-06;20;15;0;0;0;0.349369
369;100;0.500006;1;5.63904e-06;20;15;0;0;0;0.355
370;100;0.499996;1;4.07997e-06;20;15;0;0;0;0.331084
371;100;0.500005;1;5.22064e-06;20;15;0;0.894427;0.894427;0.333297
372;100;0.499992;1;8.06756e-06;20;15;0;2.28035;2.28035;0.378763
373;100;0.500034;1;3.44461e-05;20;15;0;0.894427;0.894427;0.33407
374;100;0.500014;1;1.394e-05;20;15;0;1.54919;1.54919;0.362948
375;100;0.499994;1;6.32126e-06;20;15;0;1.26491;1.26491;0.325492
376;100;0.499999;1;1.08615e-06;20;15;0;1.26491;1.26491;0.365883
377;100;0.500003;1;3.25735e-06;20;15;0;1.41421;1.41421;0.381949
378;100;0.499966;1;3.43862e-05;20;15;0;2;2;0.335586
379;100;0.500004;1;3.72734e-06;20;15;0;0.894427;0.894427;0.373804
380;100;0.500041;1;4.0997e-05;20;15;0;1.41421;1.41421;0.345618
381;100;0.500006;1;5.57933e-06;20;15;0;0.894427;0.894427;0.354279
382;100;0.500007;1;6.91992e-06;20;15;0;0.632456;0.632456;0.382113
383;100;0.500007;1;7.32611e-06;20;15;0;0.632456;0.632456;0.367784
384;100;0.49999;1;1.03786e-05;20;15;0;0.632456;0.632456;0.34333
385;100;0.500007;1;6.52205e-06;20;15;0;1.26491;1.26491;0.339005
386;100;0.499971;1;2.90612e-05;20;15;0;0;0;0.342753
387;100;0.500002;1;2.40005e-06;20;15;0;1.09545;1.09545;0.352754
388;100;0.500011;1;1.14102e-05;20;15;0;1.41421;1.41421;0.369464
389;100;0.5;1;0;20;15;0;1.67332;1.67332;0.35126
390;100;0.499999;1;9.7139e-07;20;15;0;0;0;0.343648
391;100;0.500007;1;7.13735e-06;20;15;0;1.26491;1.26491;0.359967
392;100;0.500008;1;7.91123e-06;20;15;0;1.09545;1.09545;0.331277
393;100;0.499995;1;5.45659e-06;20;15;0;0.632456;0.632456;0.354067
394;100;0.499998;1;2.08481e-06;20;15;0;0.632456;0.632456;0.327471
395;100;0.499996;1;4.23623e-06;20;15;0;0.632456;0.632456;0.343653
396;100;0.500007;1;7.14876e-06;20;15;0;1.78885;1.78885;0.341773
397;100;0.499998;1;1.98331e-06;20;15;0;0.894427;0.894427;0.343355
398;100;0.499999;1;1.36084e-06;20;15;0;0.894427;0.894427;0.347846
399;100;0.499976;1;2.4084e-05;20;15;0;0.632456;0.632456;0.355938
400;100;0.499999;1;1.40979e-06;20;15;0;1.09545;1.09545;0.359698
401;100;0.499992;1;8.34347e-06;20;15;0;1.41421;1.41421;0.338602
402;100;0.500013;1;1.26991e-05;20;15;0;1.26491;1.26491;0.351988
403;100;0.500005;1;4.81338e-06;20;15;0;0.632456;0.632456;0.342187
404;100;0.5;1;1.11022e-16;20;15;0;1.41421;1.41421;0.334397
405;100;0.5;1;1.23587e-07;20;15;0;1.54919;1.54919;0.387523
406;100;0.500001;1;1.312e-06;20;15;0;1.26491;1.26491;0.349796
407;100;0.499988;1;1.24443e-05;20;15;0;1.41421;1.41421;0.340728
408;100;0.499951;1;4.88811e-05;20;15;0;1.09545;1.09545;0.348605
409;100;0.500002;1;2.01559e-06;20;15;0;1.67332;1.67332;0.325337
410;100;0.500014;1;1.4289e-05;20;15;0;0.632456;0.632456;0.344013
411;100;0.500003;1;2.94831e-06;20;15;0.632456;0.632456;1.26491;0.332199
412;100;0.5;1;0;20;15;0;0;0;0.362595
413;100;0.5;1;0;20;15;0;0.632456;0.632456;0.364614
414;100;0.499922;1;7.79025e-05;20;15;0;0.632456;0.632456;0.338519
415;100;0.49994;1;5.96377e-05;20;15;0;1.26491;1.26491;0.352832
416;100;0.499994;1;5.58734e-06;20;15;0;0.632456;0.632456;0.328522
417;100;0.499982;1;1.75162e-05;20;15;0;0.632456;0.632456;0.357199
418;100;0.499997;1;3.12947e-06;20;15;0;1.89737;1.89737;0.370269
419;100;0.500003;1;2.62267e-06;20;15;0;1.26491;1.26491;0.38868
420;100;0.50002;1;1.99825e-05;20;15;0;1.09545;1.09545;0.390565
421;100;0.500006;1;5.83235e-06;20;15;0;0.894427;0.894427;0.367203
422;100;0.5;1;1.11022e-16;20;15;0;0.632456;0.632456;0.335193
423;100;0.5;1;1.44773e-07;20;15;0;2.19089;2.19089;0.362613
424;100;0.500009;1;8.74555e-06;20;15;0;2.09762;2.09762;0.328282
425;100;0.5;1;2.73033e-07;20;15;0;1.09545;1.09545;0.352909
426;100;0.499993;1;6.9664e-06;20;15;0;0.894427;0.894427;0.342027
427;100;0.499996;1;3.71888e-06;20;15;0;1.26491;1.26491;0.341847
428;100;0.499986;1;1.44045e-05;20;15;0;0;0;0.338556
429;100;0.500005;1;4.95734e-06;20;15;0;0.894427;0.894427;0.330742
430;100;0.499999;1;6.69913e-07;20;15;0;1.54919;1.54919;0.381774
431;100;0.500007;1;6.74259e-06;20;15;0;0.894427;0.894427;0.332013
432;100;0.5;1;0;20;15;0;0.894427;0.894427;0.353389
433;100;0.500007;1;7.44639e-06;20;15;0;2.09762;2.09762;0.366278
434;100;0.500014;1;1.40589e-05;20;15;0;0.632456;0.632456;0.338317
435;100;0.499998;1;2.35984e-06;20;15;0;1.54919;1.54919;0.35376
436;100;0.49999;1;1.03509e-05;20;15;0;1.78885;1.78885;0.386458
437;100;0.5;1;0;20;15;0;2.36643;2.36643;0.369317
438;100;0.500001;1;1.04908e-06;20;15;0;1.09545;1.09545;0.338034
439;100;0.500013;1;1.31705e-05;20;15;0;0.632456;0.632456;0.327638
440;100;0.499995;1;5.4727e-06;20;15;0;0.894427;0.894427;0.360793
441;100;0.5;1;2.22045e-16;20;15;0;1.09545;1.09545;0.380919
442;100;0.499998;1;2.08783e-06;20;15;0;0.894427;0.894427;0.342782
443;100;0.500009;1;8.82238e-06;20;15;0;0;0;0.332109
444;100;0.500013;1;1.27604e-05;20;15;0;0.632456;0.632456;0.345576
445;100;0.50002;1;1.95696e-05;20;15;0;1.09545;1.09545;0.361954
446;100;0.49999;1;1.00614e-05;20;15;0;1.78885;1.78885;0.35723
447;100;0.5;1;1.11022e-16;20;15;0;0;0;0.350913
448;100;0.499995;1;5.41593e-06;20;15;0;0.894427;0.894427;0.370791
449;100;0.499995;1;4.86346e-06;20;15;0;1.41421;1.41421;0.346962
450;100;0.5;1;0;20;15;0;1.41421;1.41421;0.371205
451;100;0.5;1;2.51351e-07;20;15;0;0;0;0.362884
452;100;0.499984;1;1.56632e-05;20;15;0;1.09545;1.09545;0.325825
453;100;0.5;1;0;20;15;0;0.632456;0.632456;0.3238
454;100;0.5;1;0;20;15;0.632456;0;0.632456;0.359035
455;100;0.499985;1;1.4898e-05;20;15;0;1.09545;1.09545;0.343011
456;100;0.500001;1;1.43903e-06;20;15;0;0.632456;0.632456;0.363251
