seed;plat;lin;solv;fitness1;ene;obs;ene_destvest;obs_destvest;fitness2;time
151;75;0.0792055;1;0.0792055;20;15;0.894427;1.67332;2.56775;0.292146
152;75;0.142449;1;0.142449;20;15;0.632456;2.19089;2.82335;0.313277
153;75;0.134453;1;0.134453;20;15;0;0.894427;0.894427;0.28408
154;75;0.146434;1;0.146434;20;15;1.41421;1.09545;2.50966;0.291155
155;75;0.0912217;1;0.0912217;20;15;1.54919;1.09545;2.64464;0.287945
156;75;0.120457;1;0.120457;20;15;1.09545;1.89737;2.99281;0.296954
157;75;0.113003;1;0.113003;20;15;0;0.632456;0.632456;0.288268
158;75;0.110338;1;0.110338;20;15;0;1.89737;1.89737;0.285839
159;75;0.174538;1;0.174538;20;15;0.632456;1.26491;1.89737;0.296341
160;75;0.121356;1;0.121356;20;15;0;1.67332;1.67332;0.286562
161;75;0.0604432;1;0.0604432;20;15;0;0.632456;0.632456;0.29039
162;75;0.0991049;1;0.0991049;20;15;1.09545;1.41421;2.50966;0.310155
163;75;0.17501;1;0.17501;20;15;0;0.894427;0.894427;0.338501
164;75;0.0715915;1;0.0715915;20;15;0;2.19089;2.19089;0.305918
165;75;0.100826;1;0.100826;20;15;1.26491;0.632456;1.89737;0.299832
166;75;0.116664;1;0.116664;20;15;0.632456;1.67332;2.30578;0.289379
167;75;0.143458;1;0.143458;20;15;0;1.26491;1.26491;0.292955
168;75;0.0687179;1;0.0687179;20;15;0.894427;0.894427;1.78885;0.310772
169;75;0.0792775;1;0.0792775;20;15;0;0.632456;0.632456;0.292964
170;75;0.100768;1;0.100768;20;15;1.26491;1.09545;2.36036;0.292601
171;75;0.133795;1;0.133795;20;15;1.09545;1.09545;2.19089;0.289881
172;75;0.111873;1;0.111873;20;15;1.09545;1.41421;2.50966;0.289407
173;75;0.132661;1;0.132661;20;15;0;0.894427;0.894427;0.292054
174;75;0.18838;1;0.18838;20;15;0;1.09545;1.09545;0.284579
175;75;0.0718263;1;0.0718263;20;15;0.894427;1.09545;1.98987;0.307961
176;75;0.101783;1;0.101783;20;15;0;0.894427;0.894427;0.291313
177;75;0.0855522;1;0.0855522;20;15;0;2.36643;2.36643;0.288139
178;75;0.0968931;1;0.0968931;20;15;0;1.26491;1.26491;0.30014
179;75;0.120558;1;0.120558;20;15;0;0.894427;0.894427;0.301091
180;75;0.0618562;1;0.0618562;20;15;0;1.78885;1.78885;0.295568
181;75;0.0975279;1;0.0975279;20;15;0;1.41421;1.41421;0.295129
182;75;0.0911753;1;0.0911753;20;15;1.09545;0.894427;1.98987;0.305686
183;75;0.0861575;1;0.0861575;20;15;1.09545;1.67332;2.76877;0.292527
184;75;0.071519;1;0.071519;20;15;0;1.89737;1.89737;0.293035
185;75;0.110111;1;0.110111;20;15;0.632456;1.26491;1.89737;0.311731
186;75;0.085689;1;0.085689;20;15;0.894427;1.09545;1.98987;0.29386
187;75;0.0809243;1;0.0809243;20;15;0;1.67332;1.67332;0.299279
188;75;0.109923;1;0.109923;20;15;0;1.26491;1.26491;0.285544
189;75;0.107851;1;0.107851;20;15;0;0.632456;0.632456;0.300549
190;75;0.12082;1;0.12082;20;15;1.09545;2.28035;3.3758;0.298334
191;75;0.081133;1;0.081133;20;15;0;1.67332;1.67332;0.291877
192;75;0.112033;1;0.112033;20;15;0;1.26491;1.26491;0.281403
193;75;0.0627332;1;0.0627332;20;15;0;1.78885;1.78885;0.283986
194;75;0.136171;1;0.136171;20;15;1.41421;2.19089;3.6051;0.291503
195;75;0.110672;1;0.110672;20;15;0.632456;0;0.632456;0.29868
196;75;0.0798181;1;0.0798181;20;15;1.41421;1.41421;2.82843;0.294952
197;75;0.0618485;1;0.0618485;20;15;0;0.632456;0.632456;0.300254
198;75;0.0970357;1;0.0970357;20;15;0;1.26491;1.26491;0.296675
199;75;0.125156;1;0.125156;20;15;0.632456;1.67332;2.30578;0.291137
200;75;0.079829;1;0.079829;20;15;0;1.09545;1.09545;0.291879
201;75;0.0776015;1;0.0776015;20;15;0.632456;2.28035;2.91281;0.313863
202;75;0.192676;1;0.192676;20;15;0;1.67332;1.67332;0.297553
203;75;0.116932;1;0.116932;20;15;0;1.09545;1.09545;0.283825
204;75;0.098242;1;0.098242;20;15;0;1.67332;1.67332;0.293214
205;75;0.101153;1;0.101153;20;15;0;0.632456;0.632456;0.285723
206;75;0.143661;1;0.143661;20;15;0;1.78885;1.78885;0.295206
207;75;0.0921231;1;0.0921231;20;15;0;0.632456;0.632456;0.294665
208;75;0.129912;1;0.129912;20;15;0.632456;0.894427;1.52688;0.310977
209;75;0.113061;1;0.113061;20;15;0;1.41421;1.41421;0.286142
210;75;0.0933801;1;0.0933801;20;15;0;1.67332;1.67332;0.294804
211;75;0.201391;1;0.201391;20;15;0.632456;1.41421;2.04667;0.281523
212;75;0.109264;1;0.109264;20;15;0.632456;0.632456;1.26491;0.303146
213;75;0.121213;1;0.121213;20;15;0;1.41421;1.41421;0.295683
214;75;0.1263;1;0.1263;20;15;0;1.26491;1.26491;0.29067
215;75;0.0806806;1;0.0806806;20;15;1.09545;1.41421;2.50966;0.333776
216;75;0.10863;1;0.10863;20;15;1.41421;1.26491;2.67912;0.296525
217;75;0.1002;1;0.1002;20;15;1.54919;0.632456;2.18165;0.301675
218;75;0.0762854;1;0.0762854;20;15;0;1.67332;1.67332;0.317039
219;75;0.12197;1;0.12197;20;15;0.632456;2;2.63246;0.295794
220;75;0.10744;1;0.10744;20;15;0.632456;1.26491;1.89737;0.295903
221;75;0.0928265;1;0.0928265;20;15;0;0.632456;0.632456;0.29881
222;75;0.072485;1;0.072485;20;15;0;1.78885;1.78885;0.28989
223;75;0.115712;1;0.115712;20;15;0.632456;0.632456;1.26491;0.287515
224;75;0.0756709;1;0.0756709;20;15;0;1.41421;1.41421;0.290454
225;75;0.0655922;1;0.0655922;20;15;0;1.41421;1.41421;0.291671
226;75;0.155069;1;0.155069;20;15;0;0.632456;0.632456;0.285074
227;75;0.0912698;1;0.0912698;20;15;1.09545;1.89737;2.99281;0.292697
228;75;0.0980358;1;0.0980358;20;15;1.09545;1.09545;2.19089;0.297305
229;75;0.113319;1;0.113319;20;15;0;1.41421;1.41421;0.288377
230;75;0.0949139;1;0.0949139;20;15;0;1.41421;1.41421;0.29839
231;75;0.122592;1;0.122592;20;15;0;1.26491;1.26491;0.292066
232;75;0.104687;1;0.104687;20;15;0;0.632456;0.632456;0.30302
233;75;0.0986047;1;0.0986047;20;15;0.632456;0.894427;1.52688;0.289788
234;75;0.056979;1;0.056979;20;15;0.632456;1.41421;2.04667;0.305108
235;75;0.0748078;1;0.0748078;20;15;0.894427;0.632456;1.52688;0.293123
236;75;0.139144;1;0.139144;20;15;0;1.09545;1.09545;0.288778
237;75;0.0904052;1;0.0904052;20;15;0.632456;0.894427;1.52688;0.289214
238;75;0.130583;1;0.130583;20;15;0.632456;1.26491;1.89737;0.295441
239;75;0.0619677;1;0.0619677;20;15;0.632456;1.26491;1.89737;0.288182
240;75;0.068234;1;0.068234;20;15;0;1.26491;1.26491;0.300132
241;75;0.0966851;1;0.0966851;20;15;0;1.09545;1.09545;0.298618
242;75;0.134251;1;0.134251;20;15;0.632456;1.09545;1.7279;0.284637
243;75;0.151727;1;0.151727;20;15;1.41421;0.632456;2.04667;0.31095
244;75;0.0759591;1;0.0759591;20;15;1.54919;1.67332;3.22251;0.332075
245;75;0.129532;1;0.129532;20;15;0;0.894427;0.894427;0.315155
246;75;0.0456753;1;0.0456753;20;15;1.26491;2.75681;4.02172;0.294042
247;75;0.102611;1;0.102611;20;15;0;1.41421;1.41421;0.29299
248;75;0.070046;1;0.070046;20;15;0;0.632456;0.632456;0.285698
249;75;0.114786;1;0.114786;20;15;0.894427;1.41421;2.30864;0.301705
250;75;0.152127;1;0.152127;20;15;0.632456;2.19089;2.82335;0.302922
251;75;0.127048;1;0.127048;20;15;0.632456;0.632456;1.26491;0.310001
252;75;0.0783589;1;0.0783589;20;15;0.894427;1.54919;2.44362;0.29163
253;75;0.167618;1;0.167618;20;15;1.54919;2.19089;3.74008;0.280267
254;75;0.102125;1;0.102125;20;15;0;1.26491;1.26491;0.305444
255;75;0.106938;1;0.106938;20;15;0;2.19089;2.19089;0.286387
256;75;0.112094;1;0.112094;20;15;0;2.19089;2.19089;0.292921
257;75;0.0867138;1;0.0867138;20;15;0;1.41421;1.41421;0.278242
258;75;0.109072;1;0.109072;20;15;0.632456;2.09762;2.73007;0.299077
259;75;0.0941515;1;0.0941515;20;15;0;1.09545;1.09545;0.286752
260;75;0.146305;1;0.146305;20;15;0.632456;1.41421;2.04667;0.287951
261;75;0.055385;1;0.055385;20;15;0.632456;0.632456;1.26491;0.308676
262;75;0.132162;1;0.132162;20;15;0;0.632456;0.632456;0.310926
263;75;0.116636;1;0.116636;20;15;0;1.09545;1.09545;0.291667
264;75;0.110699;1;0.110699;20;15;1.67332;2.09762;3.77094;0.302457
265;75;0.0569024;1;0.0569024;20;15;0;1.41421;1.41421;0.303505
266;75;0.120103;1;0.120103;20;15;1.09545;1.41421;2.50966;0.29348
267;76;0.0886812;1;0.102015;20;15;1.09545;1.09545;2.19089;0.320122
268;75;0.158458;1;0.158458;20;15;1.09545;0.894427;1.98987;0.290253
269;75;0.0650177;1;0.0650177;20;15;0.894427;1.09545;1.98987;0.290247
270;75;0.115148;1;0.115148;20;15;0;2.19089;2.19089;0.302254
271;75;0.107271;1;0.107271;20;15;0.894427;0.894427;1.78885;0.291788
272;75;0.0655624;1;0.0655624;20;15;1.67332;1.54919;3.22251;0.293661
273;75;0.108106;1;0.108106;20;15;0;1.41421;1.41421;0.287683
274;75;0.137093;1;0.137093;20;15;3.28634;1.09545;4.38178;0.298296
275;75;0.1154;1;0.1154;20;15;0.632456;1.09545;1.7279;0.293641
276;75;0.0859337;1;0.0859337;20;15;0;0.632456;0.632456;0.292483
277;75;0.117575;1;0.117575;20;15;0;1.09545;1.09545;0.311621
278;75;0.0904988;1;0.0904988;20;15;0;0.894427;0.894427;0.295251
279;75;0.0866933;1;0.0866933;20;15;0;1.09545;1.09545;0.290285
280;75;0.0974695;1;0.0974695;20;15;0.632456;1.54919;2.18165;0.292291
281;75;0.107091;1;0.107091;20;15;0.632456;1.89737;2.52982;0.309705
282;75;0.0758168;1;0.0758168;20;15;0.894427;0;0.894427;0.294393
283;75;0.0685772;1;0.0685772;20;15;1.26491;1.41421;2.67912;0.280245
284;75;0.122149;1;0.122149;20;15;1.09545;2.36643;3.46188;0.309344
285;75;0.11156;1;0.11156;20;15;0;1.67332;1.67332;0.288591
286;75;0.0804208;1;0.0804208;20;15;1.67332;0.632456;2.30578;0.285717
287;75;0.0896239;1;0.0896239;20;15;0;1.89737;1.89737;0.317083
288;75;0.0872978;1;0.0872978;20;15;1.09545;1.67332;2.76877;0.286445
289;75;0.0623016;1;0.0623016;20;15;0.632456;0.894427;1.52688;0.294097
290;75;0.116152;1;0.116152;20;15;0;1.26491;1.26491;0.277152
291;75;0.0767213;1;0.0767213;20;15;0.632456;1.89737;2.52982;0.298908
292;75;0.096554;1;0.096554;20;15;0;1.67332;1.67332;0.299534
293;75;0.120067;1;0.120067;20;15;0.894427;0.632456;1.52688;0.303567
294;75;0.142475;1;0.142475;20;15;0;1.09545;1.09545;0.303453
295;75;0.117551;1;0.117551;20;15;1.09545;1.09545;2.19089;0.287618
296;75;0.0950377;1;0.0950377;20;15;1.09545;1.26491;2.36036;0.288992
297;75;0.0873006;1;0.0873006;20;15;1.09545;1.67332;2.76877;0.296248
298;75;0.0915744;1;0.0915744;20;15;0;1.09545;1.09545;0.287691
299;75;0.0936467;1;0.0936467;20;15;1.41421;1.09545;2.50966;0.289597
300;75;0.0894531;1;0.0894531;20;15;1.41421;0;1.41421;0.313482
301;75;0.0783443;1;0.0783443;20;15;0;2.28035;2.28035;0.285841
302;75;0.0717851;1;0.0717851;20;15;1.26491;0.894427;2.15934;0.297528
303;75;0.0819379;1;0.0819379;20;15;0.632456;1.67332;2.30578;0.277145
304;76;0.136868;1;0.150202;20;15;0.632456;1.41421;2.04667;0.282395
305;75;0.132937;1;0.132937;20;15;0;0;0;0.289115
306;75;0.0884172;1;0.0884172;20;15;0;1.26491;1.26491;0.288239
307;75;0.107197;1;0.107197;20;15;1.67332;0.632456;2.30578;0.298323
308;75;0.101431;1;0.101431;20;15;0;1.26491;1.26491;0.290766
309;75;0.0497431;1;0.0497431;20;15;0;2.09762;2.09762;0.29468
310;75;0.0624182;1;0.0624182;20;15;0;0;0;0.296365
311;75;0.0753641;1;0.0753641;20;15;0;1.41421;1.41421;0.290644
312;75;0.155959;1;0.155959;20;15;0;0;0;0.292418
313;75;0.107227;1;0.107227;20;15;0;0.632456;0.632456;0.290849
314;75;0.137336;1;0.137336;20;15;0.632456;1.41421;2.04667;0.289359
315;75;0.0937694;1;0.0937694;20;15;0;0.632456;0.632456;0.292302
316;75;0.108025;1;0.108025;20;15;0;0.632456;0.632456;0.287801
317;75;0.160929;1;0.160929;20;15;0.632456;1.41421;2.04667;0.309911
318;75;0.0668602;1;0.0668602;20;15;0.632456;1.09545;1.7279;0.287167
319;75;0.101924;1;0.101924;20;15;0;1.09545;1.09545;0.290745
320;75;0.112855;1;0.112855;20;15;0;1.78885;1.78885;0.294733
321;75;0.126898;1;0.126898;20;15;0;0.894427;0.894427;0.289985
322;75;0.212881;1;0.212881;20;15;0;1.09545;1.09545;0.295079
323;75;0.125927;1;0.125927;20;15;0;1.26491;1.26491;0.287058
324;75;0.0904869;1;0.0904869;20;15;1.67332;1.67332;3.34664;0.294832
325;75;0.124976;1;0.124976;20;15;0.632456;0.894427;1.52688;0.297579
326;75;0.11957;1;0.11957;20;15;0.632456;0;0.632456;0.298382
327;75;0.0504359;1;0.0504359;20;15;0.632456;0.632456;1.26491;0.290308
328;75;0.0949763;1;0.0949763;20;15;0.632456;0.894427;1.52688;0.293314
329;75;0.101465;1;0.101465;20;15;0.632456;1.41421;2.04667;0.290032
330;75;0.0647692;1;0.0647692;20;15;0.632456;0.632456;1.26491;0.298432
331;75;0.0951967;1;0.0951967;20;15;0;2;2;0.291988
332;75;0.0893343;1;0.0893343;20;15;1.41421;0;1.41421;0.291976
333;75;0.113467;1;0.113467;20;15;0;0.894427;0.894427;0.287813
334;75;0.0966947;1;0.0966947;20;15;0;1.78885;1.78885;0.310526
335;75;0.156254;1;0.156254;20;15;1.09545;1.41421;2.50966;0.293742
336;75;0.120814;1;0.120814;20;15;0.632456;1.67332;2.30578;0.28758
337;75;0.0657595;1;0.0657595;20;15;0;1.41421;1.41421;0.297346
338;75;0.0711334;1;0.0711334;20;15;0;1.54919;1.54919;0.284615
339;75;0.125867;1;0.125867;20;15;0;1.67332;1.67332;0.300465
340;75;0.0642861;1;0.0642861;20;15;0;1.41421;1.41421;0.302754
341;75;0.102605;1;0.102605;20;15;1.54919;1.41421;2.96341;0.30351
342;75;0.0675435;1;0.0675435;20;15;0;1.54919;1.54919;0.297746
343;75;0.124923;1;0.124923;20;15;0.632456;0.894427;1.52688;0.291704
344;75;0.110881;1;0.110881;20;15;2.09762;0;2.09762;0.292478
345;75;0.0572066;1;0.0572066;20;15;0;2;2;0.295225
346;75;0.105979;1;0.105979;20;15;0;1.67332;1.67332;0.296207
347;75;0.125995;1;0.125995;20;15;0;1.09545;1.09545;0.332527
348;75;0.0863018;1;0.0863018;20;15;0;0.632456;0.632456;0.3243
349;75;0.116941;1;0.116941;20;15;0.632456;0.632456;1.26491;0.299883
350;75;0.106469;1;0.106469;20;15;0;1.26491;1.26491;0.33299
351;75;0.153575;1;0.153575;20;15;0;1.09545;1.09545;0.336479
352;75;0.10594;1;0.10594;20;15;1.67332;1.89737;3.57069;0.321251
353;75;0.0948845;1;0.0948845;20;15;0.632456;0;0.632456;0.307967
354;75;0.132154;1;0.132154;20;15;0;1.89737;1.89737;0.290423
355;75;0.0769006;1;0.0769006;20;15;0.632456;0.894427;1.52688;0.30414
356;75;0.0942449;1;0.0942449;20;15;0;1.89737;1.89737;0.330474
357;75;0.0856921;1;0.0856921;20;15;0;0.894427;0.894427;0.323653
358;75;0.10406;1;0.10406;20;15;1.09545;0;1.09545;0.348367
359;75;0.114958;1;0.114958;20;15;1.78885;1.09545;2.8843;0.300075
360;75;0.136649;1;0.136649;20;15;0;1.67332;1.67332;0.340565
361;75;0.0701498;1;0.0701498;20;15;1.67332;0.632456;2.30578;0.342536
362;75;0.0591121;1;0.0591121;20;15;0;2.09762;2.09762;0.329614
363;75;0.0678986;1;0.0678986;20;15;2;1.09545;3.09545;0.309613
364;75;0.122147;1;0.122147;20;15;0.632456;1.09545;1.7279;0.299937
365;75;0.131631;1;0.131631;20;15;0;0.632456;0.632456;0.300541
366;75;0.0867347;1;0.0867347;20;15;0;0;0;0.316669
367;75;0.0918367;1;0.0918367;20;15;0.632456;1.09545;1.7279;0.292308
368;75;0.105889;1;0.105889;20;15;0;0.632456;0.632456;0.296493
369;75;0.0746321;1;0.0746321;20;15;0;0.632456;0.632456;0.288623
370;75;0.162377;1;0.162377;20;15;0;0.632456;0.632456;0.30294
371;75;0.127418;1;0.127418;20;15;0.894427;0.894427;1.78885;0.304716
372;75;0.08811;1;0.08811;20;15;0;0.894427;0.894427;0.283139
373;75;0.175636;1;0.175636;20;15;0.632456;1.67332;2.30578;0.313163
374;75;0.118993;1;0.118993;20;15;0;1.67332;1.67332;0.289493
375;75;0.0733552;1;0.0733552;20;15;0.632456;0.632456;1.26491;0.287659
376;75;0.119229;1;0.119229;20;15;0;1.26491;1.26491;0.281018
377;75;0.0911312;1;0.0911312;20;15;0.632456;2.19089;2.82335;0.293405
378;75;0.128008;1;0.128008;20;15;0;0.894427;0.894427;0.30068
379;75;0.126078;1;0.126078;20;15;0;2.52982;2.52982;0.288945
380;75;0.0803094;1;0.0803094;20;15;0;1.67332;1.67332;0.281028
381;75;0.143242;1;0.143242;20;15;0.632456;1.78885;2.42131;0.289565
382;75;0.0880399;1;0.0880399;20;15;0;1.26491;1.26491;0.320031
383;75;0.0916801;1;0.0916801;20;15;0.632456;0.894427;1.52688;0.287103
384;75;0.113797;1;0.113797;20;15;0;2.28035;2.28035;0.289148
385;75;0.0901117;1;0.0901117;20;15;0;2.09762;2.09762;0.290806
386;75;0.0782729;1;0.0782729;20;15;0;1.67332;1.67332;0.293445
387;75;0.116794;1;0.116794;20;15;0.632456;1.26491;1.89737;0.287808
388;75;0.139737;1;0.139737;20;15;0.632456;0;0.632456;0.28635
389;75;0.092604;1;0.092604;20;15;0;1.89737;1.89737;0.299381
390;75;0.10952;1;0.10952;20;15;1.09545;2.09762;3.19306;0.29497
391;75;0.143448;1;0.143448;20;15;0.632456;0.894427;1.52688;0.297118
392;75;0.0586725;1;0.0586725;20;15;0;1.67332;1.67332;0.288224
393;75;0.138043;1;0.138043;20;15;0;1.89737;1.89737;0.306492
394;75;0.109068;1;0.109068;20;15;0;2;2;0.303229
395;75;0.158882;1;0.158882;20;15;1.09545;1.26491;2.36036;0.29532
396;75;0.145978;1;0.145978;20;15;0.894427;1.09545;1.98987;0.29641
397;75;0.13197;1;0.13197;20;15;0.632456;0.894427;1.52688;0.321805
398;75;0.148269;1;0.148269;20;15;0.632456;2;2.63246;0.301961
399;75;0.0803472;1;0.0803472;20;15;0;2.75681;2.75681;0.287029
400;75;0.0762219;1;0.0762219;20;15;0.632456;0.632456;1.26491;0.296357
401;75;0.0634724;1;0.0634724;20;15;0;1.41421;1.41421;0.288081
402;75;0.134881;1;0.134881;20;15;1.26491;0.894427;2.15934;0.286853
403;75;0.0617284;1;0.0617284;20;15;0;1.26491;1.26491;0.299837
404;75;0.0971429;1;0.0971429;20;15;0;1.41421;1.41421;0.297175
405;75;0.120856;1;0.120856;20;15;0.632456;1.41421;2.04667;0.294819
406;75;0.0978197;1;0.0978197;20;15;0;0.632456;0.632456;0.298817
407;75;0.104079;1;0.104079;20;15;0;0.894427;0.894427;0.284194
408;75;0.154473;1;0.154473;20;15;0.632456;1.67332;2.30578;0.285159
409;75;0.109517;1;0.109517;20;15;0;0.632456;0.632456;0.28847
410;75;0.104313;1;0.104313;20;15;0;0.894427;0.894427;0.291915
411;75;0.102731;1;0.102731;20;15;0;1.41421;1.41421;0.294832
412;75;0.125407;1;0.125407;20;15;0;1.41421;1.41421;0.286396
413;75;0.0717141;1;0.0717141;20;15;0;1.41421;1.41421;0.29267
414;75;0.108012;1;0.108012;20;15;0;1.67332;1.67332;0.284474
415;75;0.0827066;1;0.0827066;20;15;0.632456;0.632456;1.26491;0.3168
416;75;0.071086;1;0.071086;20;15;0;1.09545;1.09545;0.302954
417;75;0.125571;1;0.125571;20;15;0.632456;0.894427;1.52688;0.297136
418;75;0.0682995;1;0.0682995;20;15;0.632456;0.632456;1.26491;0.294284
419;75;0.0715699;1;0.0715699;20;15;0;0;0;0.286839
420;75;0.147553;1;0.147553;20;15;2.75681;1.09545;3.85225;0.296504
421;75;0.095201;1;0.095201;20;15;0;0.632456;0.632456;0.305383
422;75;0.0949186;1;0.0949186;20;15;0.632456;1.41421;2.04667;0.288159
423;75;0.105126;1;0.105126;20;15;0;1.89737;1.89737;0.290426
424;75;0.0950625;1;0.0950625;20;15;0;2.19089;2.19089;0.279869
425;75;0.0562363;1;0.0562363;20;15;0;0.632456;0.632456;0.297149
426;75;0.0812753;1;0.0812753;20;15;1.09545;0.894427;1.98987;0.294687
427;75;0.0925052;1;0.0925052;20;15;0.632456;1.67332;2.30578;0.285076
428;75;0.0805732;1;0.0805732;20;15;0;1.54919;1.54919;0.295551
429;75;0.102993;1;0.102993;20;15;0;2;2;0.287074
430;75;0.0711553;1;0.0711553;20;15;1.54919;1.26491;2.8141;0.302213
431;75;0.0900447;1;0.0900447;20;15;0.894427;0.894427;1.78885;0.290153
432;75;0.088489;1;0.088489;20;15;0;1.26491;1.26491;0.307634
433;75;0.0586822;1;0.0586822;20;15;0;1.41421;1.41421;0.298283
434;75;0.0697819;1;0.0697819;20;15;0.632456;0.894427;1.52688;0.286513
435;75;0.117161;1;0.117161;20;15;1.26491;1.67332;2.93823;0.291328
436;75;0.0575301;1;0.0575301;20;15;0;2.09762;2.09762;0.300211
437;75;0.137424;1;0.137424;20;15;1.09545;1.41421;2.50966;0.301043
438;75;0.115971;1;0.115971;20;15;0;1.41421;1.41421;0.291549
439;75;0.109921;1;0.109921;20;15;1.09545;2.28035;3.3758;0.293635
440;75;0.075883;1;0.075883;20;15;0.632456;1.41421;2.04667;0.289776
441;75;0.107869;1;0.107869;20;15;0.632456;1.09545;1.7279;0.288955
442;75;0.0828206;1;0.0828206;20;15;1.67332;1.09545;2.76877;0.285555
443;75;0.0953044;1;0.0953044;20;15;0;1.41421;1.41421;0.303062
444;75;0.111661;1;0.111661;20;15;0.632456;1.67332;2.30578;0.314533
445;75;0.0768337;1;0.0768337;20;15;0;0.632456;0.632456;0.295083
446;75;0.100201;1;0.100201;20;15;0.632456;1.78885;2.42131;0.292238
447;75;0.102923;1;0.102923;20;15;0;1.09545;1.09545;0.281049
448;75;0.0924671;1;0.0924671;20;15;2.19089;0.632456;2.82335;0.310785
449;75;0.167998;1;0.167998;20;15;0;1.78885;1.78885;0.293356
450;75;0.083133;1;0.083133;20;15;1.09545;1.09545;2.19089;0.305098
451;75;0.119336;1;0.119336;20;15;3.16228;1.09545;4.25772;0.294283
452;75;0.0961666;1;0.0961666;20;15;0.894427;1.54919;2.44362;0.290868
453;75;0.171327;1;0.171327;20;15;0;1.26491;1.26491;0.296288
454;75;0.160406;1;0.160406;20;15;1.41421;0.894427;2.30864;0.289126
455;75;0.0735528;1;0.0735528;20;15;0;1.09545;1.09545;0.314776
