seed;plat;lin;solv;fitness1;ene;obs;ene_destvest;obs_destvest;fitness2;time
132;75;0.499954;1;4.56349e-05;20;30;0.632456;1.09545;1.7279;0.312553
133;75;0.500001;1;1.44512e-06;20;23;0;2.15407;9.15407;0.318986
134;75;0.500104;1;0.000104034;20;30;1.09545;1.26491;2.36036;0.314688
135;75;0.499985;1;1.4924e-05;20;29;0.894427;1.32665;3.22108;0.316447
136;75;0.500008;1;7.79946e-06;20;23;1.26491;2.05913;10.324;0.368045
137;75;0.499891;1;0.00010912;20;30;1.41421;1.41421;2.82843;0.326764
138;75;0.500004;1;4.38149e-06;20;30;0.632456;2;2.63246;0.340364
139;75;0.500076;1;7.63726e-05;20;29;0.632456;1.16619;2.79865;0.314804
140;75;0.500006;1;5.5757e-06;20;30;0.632456;1.67332;2.30578;0.346862
141;75;0.500001;1;8.16747e-07;20;22;0.632456;1.95959;10.592;0.354072
142;75;0.500001;1;1.1544e-06;20;28;0.632456;1.62481;4.25726;0.317493
143;75;0.500009;1;8.8514e-06;20;30;1.26491;1.26491;2.52982;0.325451
144;75;0.499999;1;1.20066e-06;20;30;0.632456;1.09545;1.7279;0.345217
145;75;0.499995;1;4.74105e-06;20;21;0;1.6;10.6;0.358538
146;75;0.499936;1;6.37809e-05;20;30;1.09545;0.894427;1.98987;0.301089
147;75;0.5;1;1.11022e-16;20;26;1.41421;1.6;7.01421;0.325201
148;75;0.500015;1;1.47224e-05;20;30;1.54919;1.41421;2.96341;0.315809
149;75;0.49998;1;2.03112e-05;20;24;1.54919;1.72047;9.26966;0.408134
150;75;0.5;1;1.11022e-16;20;24;0.632456;1.16619;7.79865;0.342409
151;75;0.5;1;1.18675e-07;20;24;0.894427;2.22711;9.12153;0.343507
152;75;0.499996;1;3.53719e-06;20;29;0;1.16619;2.16619;0.348278
153;75;0.499996;1;4.25985e-06;20;27;0;2.05913;5.05913;0.334501
154;75;0.499997;1;3.11114e-06;20;30;2.09762;1.54919;3.64681;0.326708
155;75;0.500001;1;8.73994e-07;20;30;0.632456;0.632456;1.26491;0.317818
156;75;0.500014;1;1.4094e-05;20;27;0.632456;1.85472;5.48718;0.392718
157;75;0.500001;1;1.22341e-06;20;29;0;2.31517;3.31517;0.366006
158;75;0.499996;1;4.42839e-06;20;19;1.09545;1.72047;13.8159;0.356257
159;75;0.499987;1;1.30083e-05;20;27;0;1.62481;4.62481;0.325761
160;75;0.499993;1;6.61263e-06;20;22;0.632456;3.07246;11.7049;0.344537
161;75;0.500085;1;8.47349e-05;20;30;0.632456;1.09545;1.7279;0.31763
162;75;0.5;1;1.11022e-16;20;29;0;3.05941;4.05941;0.366585
163;75;0.499999;1;6.39719e-07;20;30;1.09545;0.632456;1.7279;0.317218
164;75;0.499992;1;8.44878e-06;20;29;1.41421;1.6;4.01421;0.314476
165;75;0.500008;1;7.71457e-06;20;30;0.632456;1.78885;2.42131;0.326544
166;75;0.500003;1;3.08237e-06;20;30;0;0.894427;0.894427;0.328754
167;75;0.499871;1;0.000128787;20;30;1.09545;1.09545;2.19089;0.313481
168;75;0.5;1;1.11022e-16;20;30;1.26491;1.89737;3.16228;0.328971
169;75;0.49992;1;7.99893e-05;20;30;1.09545;2;3.09545;0.321178
170;75;0.500017;1;1.66859e-05;20;29;1.54919;1.72047;4.26966;0.334771
171;75;0.500003;1;2.72305e-06;20;21;0.894427;1.6;11.4944;0.366425
172;75;0.499985;1;1.48726e-05;20;22;0;2.15407;10.1541;0.325914
173;75;0.499993;1;6.56764e-06;20;27;0.632456;2.33238;5.96484;0.388248
174;75;0.500059;1;5.86114e-05;20;30;0;2.44949;2.44949;0.316962
175;75;0.499985;1;1.46234e-05;20;28;1.26491;2.24499;5.50991;0.330397
176;75;0.5;1;1.11022e-16;20;27;0;2.41661;5.41661;0.320685
177;75;0.499981;1;1.91073e-05;20;20;0.632456;2.36643;12.9989;0.342159
178;75;0.499996;1;4.25741e-06;20;29;0.632456;0.979796;2.61225;0.325659
179;75;0.500048;1;4.79175e-05;20;23;0.632456;0.489898;8.12235;0.340116
180;75;0.499992;1;7.52878e-06;20;30;0;1.67332;1.67332;0.336318
181;75;0.500024;1;2.40775e-05;20;30;1.89737;0;1.89737;0.312705
182;75;0.500024;1;2.3917e-05;20;27;0.632456;3.13688;6.76933;0.323606
183;75;0.500014;1;1.4087e-05;20;28;0;2.15407;4.15407;0.338736
184;75;0.499995;1;4.95993e-06;20;29;0.632456;1.83303;3.46549;0.329737
185;75;0.500019;1;1.92792e-05;20;29;0.632456;2.31517;3.94762;0.359272
186;75;0.499954;1;4.5715e-05;20;26;0;2.31517;6.31517;0.328789
187;75;0.500039;1;3.87106e-05;20;25;0;0.632456;5.63246;0.319875
188;75;0.49996;1;3.9789e-05;20;28;1.54919;1.95959;5.50879;0.326294
189;75;0.500019;1;1.9371e-05;20;28;1.09545;1.74356;4.839;0.32796
190;75;0.500012;1;1.23043e-05;20;30;1.26491;0.632456;1.89737;0.337014
191;75;0.499989;1;1.11816e-05;20;29;0.632456;0.748331;2.38079;0.35619
192;75;0.499978;1;2.24144e-05;20;30;1.78885;1.54919;3.33805;0.32489
193;75;0.500038;1;3.83075e-05;20;30;1.67332;0.894427;2.56775;0.325886
194;75;0.500012;1;1.17821e-05;20;29;1.09545;2.71293;4.80838;0.339542
195;75;0.499971;1;2.87666e-05;20;23;0;1.35647;8.35647;0.336867
196;75;0.5;1;0;20;30;1.54919;1.09545;2.64464;0.334654
197;75;0.500002;1;1.54296e-06;20;25;0.632456;2.09762;7.73007;0.332697
198;75;0.500006;1;5.58809e-06;20;30;0;1.26491;1.26491;0.33477
199;75;0.499985;1;1.4861e-05;20;22;0;1.35647;9.35647;0.354174
200;75;0.49999;1;1.0138e-05;20;26;0.632456;1.93907;6.57153;0.376553
201;75;0.499983;1;1.67052e-05;20;28;0;2.15407;4.15407;0.341123
202;75;0.50001;1;1.01362e-05;20;30;1.26491;1.67332;2.93823;0.323828
203;75;0.499982;1;1.83879e-05;20;30;1.67332;0.894427;2.56775;0.352167
204;75;0.500004;1;3.51928e-06;20;30;0;0.894427;0.894427;0.318139
205;75;0.499963;1;3.72377e-05;20;30;1.67332;1.67332;3.34664;0.33053
206;75;0.499975;1;2.51029e-05;20;23;0.632456;1.0198;8.65226;0.370711
207;75;0.499892;1;0.000108358;20;22;0.632456;2.6533;11.2858;0.345203
208;75;0.500005;1;4.66816e-06;20;30;1.67332;2.28035;3.95367;0.34392
209;75;0.499994;1;5.84713e-06;20;30;0.632456;1.67332;2.30578;0.324957
210;75;0.499955;1;4.47918e-05;20;26;0;2.31517;6.31517;0.324575
211;75;0.5;1;3.9326e-07;20;30;1.09545;1.09545;2.19089;0.314632
212;75;0.500019;1;1.85226e-05;20;27;0;0.8;3.8;0.336783
213;75;0.5;1;0;20;30;0.894427;0.632456;1.52688;0.335758
214;75;0.500055;1;5.51201e-05;20;30;1.67332;2.28035;3.95367;0.32831
215;75;0.499992;1;7.87993e-06;20;30;1.09545;0.894427;1.98987;0.351057
216;75;0.500011;1;1.1263e-05;20;30;1.26491;2.09762;3.36253;0.309262
217;75;0.500007;1;6.54053e-06;20;30;1.67332;1.09545;2.76877;0.320521
218;75;0.500012;1;1.17227e-05;20;28;0;2.15407;4.15407;0.335491
219;75;0.500015;1;1.48974e-05;20;30;2.36643;1.41421;3.78065;0.31084
220;75;0.5;1;4.17481e-07;20;21;1.54919;2.22711;12.7763;0.33397
221;75;0.499997;1;3.39662e-06;20;24;0.894427;1.16619;8.06062;0.337108
222;75;0.500007;1;7.30684e-06;20;21;1.67332;1.72047;12.3938;0.349593
223;75;0.499969;1;3.12659e-05;20;28;0.632456;1.0198;3.65226;0.321126
224;75;0.500036;1;3.56528e-05;20;28;1.41421;2.33238;5.74659;0.333673
225;75;0.499997;1;2.95681e-06;20;21;2.09762;1.6;12.6976;0.346436
226;75;0.499994;1;5.58067e-06;20;24;0;2.48193;8.48193;0.342146
227;75;0.500006;1;5.75881e-06;20;25;1.09545;0.632456;6.7279;0.338883
228;75;0.499999;1;8.75352e-07;20;30;0;1.67332;1.67332;0.319574
229;75;0.499988;1;1.21217e-05;20;29;1.78885;2.56125;5.3501;0.351784
230;75;0.5;1;0;20;30;1.67332;0.894427;2.56775;0.32142
231;75;0.499971;1;2.94346e-05;20;30;1.26491;1.41421;2.67912;0.314695
232;75;0.499995;1;4.88537e-06;20;26;0;1.46969;5.46969;0.342455
233;75;0.500061;1;6.05617e-05;20;30;0;2;2;0.322486
234;75;0.500004;1;3.78688e-06;20;27;0;1.0198;4.0198;0.339104
235;75;0.500006;1;6.34629e-06;20;30;0.894427;1.67332;2.56775;0.33193
236;75;0.500052;1;5.17044e-05;20;30;0.632456;0.632456;1.26491;0.329159
237;75;0.499996;1;4.2692e-06;20;30;1.09545;0.894427;1.98987;0.325758
238;75;0.500004;1;4.05139e-06;20;30;0.632456;0.894427;1.52688;0.305737
239;75;0.500045;1;4.52161e-05;20;30;2.09762;0.894427;2.99204;0.309034
240;75;0.5;1;1.26206e-07;20;25;0.632456;1.26491;6.89737;0.332167
241;75;0.500003;1;3.38445e-06;20;27;1.41421;1.85472;6.26894;0.336558
242;75;0.500031;1;3.10805e-05;20;27;0;1.85472;4.85472;0.34621
243;75;0.500055;1;5.47497e-05;20;30;0.894427;0.632456;1.52688;0.316076
244;75;0.500004;1;4.23827e-06;20;30;2.60768;2.60768;5.21536;0.36677
245;75;0.500033;1;3.33995e-05;20;27;0;1.35647;4.35647;0.341447
246;75;0.5;1;0;20;28;0;0.8;2.8;0.326727
247;75;0.499998;1;2.11313e-06;20;28;1.26491;1.49666;4.76157;0.341511
248;75;0.500041;1;4.10917e-05;20;25;0.894427;2.75681;8.65124;0.325006
249;75;0.500009;1;8.73141e-06;20;25;0;2.09762;7.09762;0.340456
250;75;0.499997;1;3.15007e-06;20;25;0.632456;2.96648;8.59893;0.331266
251;75;0.500118;1;0.00011814;20;27;1.09545;1.85472;5.95017;0.326594
252;75;0.499995;1;4.85684e-06;20;23;1.09545;1.49666;9.59211;0.341658
253;75;0.500005;1;5.14342e-06;20;23;1.78885;1.85472;10.6436;0.340226
254;75;0.500075;1;7.50375e-05;20;30;1.67332;1.09545;2.76877;0.30484
255;75;0.500027;1;2.69215e-05;20;30;0.894427;1.09545;1.98987;0.336937
256;75;0.499975;1;2.47308e-05;20;30;1.41421;2.36643;3.78065;0.336433
257;75;0.500005;1;5.00964e-06;20;28;1.67332;1.0198;4.69312;0.340938
258;75;0.499993;1;6.65874e-06;20;24;0;2.4;8.4;0.351307
259;75;0.500006;1;6.16486e-06;20;30;1.09545;0.632456;1.7279;0.334972
260;75;0.499996;1;4.14913e-06;20;24;0;1.6;7.6;0.350382
261;75;0.500002;1;1.57612e-06;20;22;0.632456;1.74356;10.376;0.341592
262;75;0.5;1;1.11022e-16;20;27;1.09545;2.05913;6.15457;0.333888
263;75;0.499994;1;6.0963e-06;20;26;0.632456;2.03961;6.67206;0.338838
264;75;0.5;1;3.76512e-07;20;26;0.632456;2.13542;6.76787;0.333399
265;75;0.5;1;0;20;26;1.54919;1.93907;7.48827;0.339723
266;75;0.49996;1;4.01061e-05;20;27;0.632456;1.0198;4.65226;0.32867
267;75;0.500007;1;6.88416e-06;20;30;0.632456;1.54919;2.18165;0.315406
268;75;0.50001;1;9.62324e-06;20;30;1.41421;2;3.41421;0.319288
269;75;0.500082;1;8.20858e-05;20;29;2;1.46969;4.46969;0.314165
270;75;0.50001;1;9.60814e-06;20;21;0;0.748331;9.74833;0.336432
271;75;0.499983;1;1.68296e-05;20;30;1.09545;1.09545;2.19089;0.303236
272;75;0.500004;1;4.02411e-06;20;25;1.78885;2;8.78885;0.320087
273;75;0.500005;1;5.43641e-06;20;30;1.09545;1.67332;2.76877;0.321805
274;75;0.499999;1;1.15377e-06;20;29;0.632456;0.979796;2.61225;0.35146
275;75;0.500001;1;8.61742e-07;20;26;0.632456;2.03961;6.67206;0.334635
276;75;0.500008;1;8.43224e-06;20;27;1.09545;1.95959;6.05504;0.343991
277;75;0.499999;1;1.21813e-06;20;20;0.632456;2.60768;13.2401;0.336001
278;75;0.500018;1;1.8165e-05;20;30;0.632456;0.632456;1.26491;0.315756
279;75;0.500017;1;1.70211e-05;20;29;1.09545;1.16619;3.26164;0.322132
280;75;0.499998;1;1.83854e-06;20;30;1.09545;0.894427;1.98987;0.354525
281;75;0.500041;1;4.07559e-05;20;27;1.09545;2.05913;6.15457;0.321639
282;75;0.499972;1;2.83907e-05;20;30;0;1.41421;1.41421;0.307288
283;75;0.50002;1;1.98969e-05;20;30;0.894427;1.41421;2.30864;0.310907
284;75;0.499986;1;1.37965e-05;20;30;0.632456;0.894427;1.52688;0.335995
285;75;0.499992;1;7.54423e-06;20;19;0.632456;1.6;13.2325;0.362246
286;75;0.500028;1;2.76653e-05;20;30;0.632456;0.632456;1.26491;0.320723
287;75;0.500051;1;5.06836e-05;20;28;0;1.85472;3.85472;0.331705
288;75;0.500004;1;3.70199e-06;20;21;0.632456;1.83303;11.4655;0.372099
289;75;0.5;1;1.11022e-16;20;19;1.67332;2.71293;15.3863;0.407341
290;75;0.499993;1;7.45919e-06;20;30;0.632456;0.632456;1.26491;0.323449
291;75;0.5;1;1.11022e-16;20;21;0;1.93907;10.9391;0.364045
292;75;0.500021;1;2.12888e-05;20;27;0.632456;0.8;4.43246;0.335341
293;75;0.5;1;6.57956e-08;20;30;1.26491;2.89828;4.16319;0.347932
294;75;0.499996;1;4.00944e-06;20;28;0;1.85472;3.85472;0.32181
295;75;0.50001;1;9.80824e-06;20;30;0.632456;0.632456;1.26491;0.315261
296;75;0.500013;1;1.28562e-05;20;20;0.632456;2;12.6325;0.346901
297;75;0.499994;1;5.79497e-06;20;29;0.632456;2.13542;3.76787;0.328127
298;75;0.499992;1;7.82619e-06;20;29;1.09545;2.78568;4.88112;0.323742
299;75;0.499904;1;9.60104e-05;20;29;0.632456;1.72047;3.35292;0.316848
300;75;0.499973;1;2.73262e-05;20;29;1.41421;2.56125;4.97546;0.322809
301;75;0.499984;1;1.62345e-05;20;28;0.632456;1.35647;3.98892;0.327154
302;75;0.500018;1;1.8272e-05;20;26;1.09545;1.16619;6.26164;0.33972
303;75;0.499963;1;3.65172e-05;20;30;0.632456;1.78885;2.42131;0.355686
304;75;0.500012;1;1.18085e-05;20;30;1.26491;1.67332;2.93823;0.312047
305;75;0.5;1;0;20;30;0.894427;1.09545;1.98987;0.313035
306;75;0.500022;1;2.1749e-05;20;30;0.632456;1.67332;2.30578;0.318076
307;75;0.5;1;0;20;30;0;1.09545;1.09545;0.333367
308;75;0.500023;1;2.31245e-05;20;26;0;0.979796;4.9798;0.326199
309;75;0.500003;1;2.51782e-06;20;26;1.09545;1.93907;7.03452;0.346854
310;75;0.499903;1;9.69952e-05;20;30;2.09762;0.894427;2.99204;0.314215
311;75;0.499995;1;4.50925e-06;20;23;0.632456;1.2;8.83246;0.332326
312;75;0.500003;1;2.72033e-06;20;26;0.632456;0.748331;5.38079;0.338144
313;75;0.5;1;1.11022e-16;20;30;1.67332;2.19089;3.86421;0.338433
314;75;0.499989;1;1.0797e-05;20;25;0.632456;0.894427;6.52688;0.336644
315;75;0.5;1;3.43007e-07;20;30;1.41421;1.78885;3.20307;0.313828
316;75;0.500007;1;6.99342e-06;20;25;1.09545;1.41421;7.50966;0.373947
317;75;0.49998;1;1.95107e-05;20;16;0;1.46969;15.4697;0.356856
318;75;0.5;1;0;20;29;1.67332;1.6;4.27332;0.351811
319;75;0.49994;1;5.95852e-05;20;30;0.632456;0.632456;1.26491;0.308593
320;75;0.500005;1;4.74131e-06;20;25;1.41421;2.28035;8.69456;0.347654
321;75;0.5;1;0;20;28;1.09545;1.35647;4.45191;0.326521
322;75;0.499978;1;2.21144e-05;20;28;0.632456;2.498;5.13045;0.329256
323;75;0.500049;1;4.89947e-05;20;30;1.09545;0.632456;1.7279;0.308266
324;75;0.500082;1;8.23155e-05;20;30;1.09545;2.82843;3.92387;0.325004
325;75;0.500001;1;1.36171e-06;20;26;1.09545;1.72047;6.81591;0.332377
326;75;0.499991;1;9.18893e-06;20;28;0;1.85472;3.85472;0.341463
327;75;0.500018;1;1.83466e-05;20;29;0;1.6;2.6;0.320518
328;75;0.499993;1;6.80441e-06;20;30;1.78885;3.40588;5.19473;0.33277
329;75;0.500003;1;2.89331e-06;20;27;0.632456;1.74356;5.37602;0.348306
330;75;0.499997;1;2.8457e-06;20;24;1.41421;0.979796;8.39401;0.336733
331;75;0.500009;1;8.76091e-06;20;27;0.894427;2.41661;6.31104;0.320819
332;75;0.499959;1;4.078e-05;20;23;0.632456;1.0198;8.65226;0.33629
333;75;0.500044;1;4.42009e-05;20;30;0.632456;1.41421;2.04667;0.326189
334;75;0.500003;1;2.79018e-06;20;24;1.09545;2.92575;10.0212;0.338081
335;75;0.500033;1;3.26889e-05;20;26;0.894427;1.46969;6.36412;0.311091
336;75;0.499992;1;7.95229e-06;20;29;1.09545;1.16619;3.26164;0.351843
337;75;0.499978;1;2.19563e-05;20;30;0.894427;1.67332;2.56775;0.31847
338;75;0.500014;1;1.40665e-05;20;27;0;1.74356;4.74356;0.339084
339;75;0.500002;1;1.81239e-06;20;22;0;1.62481;9.62481;0.362342
340;75;0.499997;1;3.09627e-06;20;28;1.41421;1.85472;5.26894;0.33004
341;75;0.499992;1;8.18362e-06;20;20;0.894427;1.41421;12.3086;0.339768
342;75;0.500031;1;3.14974e-05;20;30;1.09545;1.78885;2.8843;0.323182
343;75;0.500029;1;2.87333e-05;20;29;0.632456;1.72047;3.35292;0.32191
344;75;0.500001;1;5.12315e-07;20;30;0.632456;0.632456;1.26491;0.325944
345;75;0.50001;1;1.02016e-05;20;27;1.09545;1.0198;5.11525;0.339199
346;75;0.500026;1;2.59814e-05;20;30;0;1.78885;1.78885;0.323486
347;75;0.499997;1;2.90634e-06;20;25;2.19089;2.82843;10.0193;0.344553
348;75;0.499995;1;5.0155e-06;20;24;0.894427;1.16619;8.06062;0.366572
349;75;0.500001;1;1.26358e-06;20;27;0;1.35647;4.35647;0.32667
350;75;0.499975;1;2.45155e-05;20;30;0.894427;0.894427;1.78885;0.334326
351;75;0.500018;1;1.78942e-05;20;25;0;2.09762;7.09762;0.331731
352;75;0.500037;1;3.72743e-05;20;30;0.632456;0;0.632456;0.315109
353;75;0.500001;1;8.36038e-07;20;27;1.09545;2.05913;6.15457;0.344617
354;75;0.500089;1;8.87395e-05;20;30;1.67332;1.41421;3.08753;0.316691
355;75;0.500002;1;2.40404e-06;20;30;0.632456;0.894427;1.52688;0.316072
356;75;0.499936;1;6.3735e-05;20;30;1.09545;3.28634;4.38178;0.338029
357;75;0.499984;1;1.57511e-05;20;26;0.632456;2.4;7.03246;0.353484
358;75;0.499991;1;9.38143e-06;20;29;1.54919;2.13542;4.68461;0.347697
359;75;0.499997;1;3.00455e-06;20;21;0.894427;1.72047;11.6149;0.337836
360;75;0.500012;1;1.16099e-05;20;25;1.67332;2.89828;9.5716;0.327653
361;75;0.5;1;0;20;28;1.09545;2.15407;5.24951;0.328582
362;75;0.500014;1;1.35299e-05;20;26;1.67332;1.16619;6.83951;0.337075
363;75;0.500029;1;2.9068e-05;20;30;0;1.54919;1.54919;0.323326
364;75;0.499977;1;2.32793e-05;20;30;0.632456;1.78885;2.42131;0.300186
365;75;0.5;1;0;20;23;0.632456;0.8;8.43246;0.321398
366;75;0.499991;1;9.1673e-06;20;30;1.54919;1.78885;3.33805;0.336818
367;75;0.5;1;4.56676e-07;20;15;1.26491;1.67332;17.9382;0.36312
368;75;0.499995;1;4.56825e-06;20;28;1.26491;3.38231;6.64722;0.330501
369;75;0.500008;1;8.20205e-06;20;22;1.09545;2.41661;11.5121;0.341381
370;75;0.49998;1;1.95133e-05;20;30;0.632456;1.09545;1.7279;0.327337
371;75;0.500085;1;8.46111e-05;20;30;1.09545;1.41421;2.50966;0.325686
372;75;0.499984;1;1.62091e-05;20;29;0.894427;2.13542;4.02984;0.333462
373;75;0.500047;1;4.67761e-05;20;30;0.894427;0.894427;1.78885;0.3123
374;75;0.499983;1;1.66811e-05;20;30;1.78885;0.632456;2.42131;0.338391
375;75;0.500013;1;1.30339e-05;20;25;0.632456;1.41421;7.04667;0.321407
376;75;0.5;1;0;20;16;0;0.748331;14.7483;0.36008
377;75;0.499983;1;1.70245e-05;20;30;0.632456;0.894427;1.52688;0.333658
378;75;0.499998;1;1.62054e-06;20;22;0;2.41661;10.4166;0.353265
379;75;0.500001;1;1.2407e-06;20;19;0.632456;1.46969;13.1021;0.356288
380;75;0.499999;1;7.8331e-07;20;30;0.632456;2.09762;2.73007;0.33998
381;75;0.499981;1;1.88636e-05;20;25;0.894427;1.67332;7.56775;0.341091
382;75;0.499972;1;2.75559e-05;20;30;2.09762;0;2.09762;0.313331
383;75;0.499999;1;5.27769e-07;20;22;0.894427;1.0198;9.91423;0.344659
384;75;0.499989;1;1.07302e-05;20;30;1.67332;0.894427;2.56775;0.310291
385;75;0.499999;1;9.32461e-07;20;28;1.26491;1.49666;4.76157;0.325411
386;75;0.49992;1;8.02458e-05;20;30;0;0;0;0.315649
387;75;0.5;1;1.11022e-16;20;19;0.632456;1.16619;12.7986;0.358885
388;75;0.500006;1;6.25058e-06;20;30;0.632456;1.54919;2.18165;0.32696
389;75;0.500001;1;1.31522e-06;20;21;0.894427;1.46969;11.3641;0.343681
390;75;0.499977;1;2.28238e-05;20;30;0.632456;2;2.63246;0.314436
391;75;0.5;1;0;20;27;0.894427;2.57682;6.47125;0.335488
392;75;0.500008;1;7.873e-06;20;22;0.894427;1.95959;10.854;0.373767
393;75;0.499983;1;1.65578e-05;20;29;2.68328;2.92575;6.60903;0.31888
394;75;0.499982;1;1.78471e-05;20;30;1.67332;1.67332;3.34664;0.318331
395;75;0.500004;1;3.58437e-06;20;27;0;1.35647;4.35647;0.319138
396;75;0.500017;1;1.70757e-05;20;30;0.894427;0.632456;1.52688;0.321292
397;75;0.499999;1;5.47542e-07;20;23;0.632456;0.8;8.43246;0.343827
398;75;0.499992;1;8.42218e-06;20;30;1.54919;1.41421;2.96341;0.307614
399;75;0.5;1;4.70607e-07;20;30;1.26491;1.78885;3.05377;0.327078
400;75;0.499956;1;4.41073e-05;20;30;1.09545;1.09545;2.19089;0.307621
401;75;0.499993;1;6.70963e-06;20;30;1.89737;0.632456;2.52982;0.32435
402;75;0.500028;1;2.83354e-05;20;30;1.09545;1.09545;2.19089;0.322175
403;75;0.500003;1;3.40279e-06;20;28;0.632456;1.35647;3.98892;0.319162
404;75;0.499971;1;2.88912e-05;20;16;0.632456;2.03961;16.6721;0.358289
405;75;0.5;1;0;20;25;0;0.894427;5.89443;0.323742
406;75;0.499992;1;8.18232e-06;20;30;1.41421;0.894427;2.30864;0.313508
407;75;0.499997;1;3.46377e-06;20;24;1.54919;2.63818;10.1874;0.359443
408;75;0.500011;1;1.07448e-05;20;30;1.09545;1.89737;2.99281;0.331376
409;75;0.499918;1;8.18286e-05;20;30;0.632456;1.09545;1.7279;0.33265
410;75;0.500001;1;9.43523e-07;20;29;1.09545;2.31517;4.41061;0.343845
411;75;0.499974;1;2.60178e-05;20;27;0.632456;1.74356;5.37602;0.336962
412;75;0.499978;1;2.20009e-05;20;25;1.41421;1.67332;8.08753;0.342895
413;75;0.500006;1;5.98095e-06;20;24;1.78885;2.48193;10.2708;0.346679
414;75;0.499996;1;3.91636e-06;20;30;2.28035;1.78885;4.06921;0.323125
415;75;0.499995;1;4.66295e-06;20;30;1.26491;0.632456;1.89737;0.340555
416;75;0.499995;1;5.46073e-06;20;27;0.632456;1.0198;4.65226;0.374843
417;75;0.499981;1;1.86747e-05;20;29;0.632456;3.24962;4.88207;0.335816
418;75;0.500005;1;4.97671e-06;20;29;0.632456;2.31517;3.94762;0.3246
419;75;0.499926;1;7.40032e-05;20;26;1.09545;3.54401;8.63945;0.333119
420;75;0.499991;1;9.01211e-06;20;28;0;2.87054;4.87054;0.330972
421;75;0.500002;1;2.14218e-06;20;30;0;1.54919;1.54919;0.300599
422;75;0.500001;1;5.72061e-07;20;26;0.632456;1.46969;6.10215;0.343451
423;75;0.500023;1;2.29708e-05;20;30;1.67332;1.26491;2.93823;0.331265
424;75;0.499976;1;2.44071e-05;20;22;0.632456;1.35647;9.98892;0.328095
425;75;0.499994;1;5.8613e-06;20;30;0;1.41421;1.41421;0.345727
426;75;0.499993;1;6.57588e-06;20;28;1.09545;2.6533;5.74874;0.347275
427;75;0.500013;1;1.28572e-05;20;30;0;1.09545;1.09545;0.328205
428;75;0.500053;1;5.2716e-05;20;30;0.632456;2.28035;2.91281;0.314059
429;75;0.500017;1;1.65563e-05;20;26;0;1.6;5.6;0.336298
430;75;0.499849;1;0.000151043;20;30;1.09545;1.41421;2.50966;0.319225
431;75;0.500003;1;2.72795e-06;20;16;0;2.13542;16.1354;0.349238
432;75;0.499997;1;2.56139e-06;20;27;0.632456;1.62481;5.25726;0.330922
