seed;plat;lin;solv;fitness1;ene;obs;ene_destvest;obs_destvest;fitness2;time
155;75;0.500001;1;8.73994e-07;20;15;0.632456;0;0.632456;0.29297
156;75;0.500014;1;1.4094e-05;20;15;0.632456;1.41421;2.04667;0.298177
157;75;0.500001;1;1.22341e-06;20;15;0;0.632456;0.632456;0.289064
158;75;0.499996;1;4.42839e-06;20;15;1.09545;1.09545;2.19089;0.320203
159;75;0.499987;1;1.30083e-05;20;15;0;0.632456;0.632456;0.303608
160;75;0.499993;1;6.61263e-06;20;15;0;2.44949;2.44949;0.32204
161;75;0.500085;1;8.47349e-05;20;15;0;0.894427;0.894427;0.288272
162;75;0.5;1;1.11022e-16;20;15;0;1.67332;1.67332;0.309138
163;75;0.499999;1;6.39719e-07;20;15;1.09545;1.09545;2.19089;0.284797
164;75;0.499992;1;8.44878e-06;20;15;0;0.632456;0.632456;0.292435
165;75;0.500008;1;7.71457e-06;20;15;0;1.09545;1.09545;0.306843
166;75;0.500003;1;3.08237e-06;20;15;0;1.26491;1.26491;0.300698
167;75;0.499871;1;0.000128787;20;15;0.632456;0.632456;1.26491;0.280707
168;75;0.5;1;1.11022e-16;20;15;0.632456;1.09545;1.7279;0.305568
169;75;0.49992;1;7.99893e-05;20;15;0.632456;1.09545;1.7279;0.285606
170;75;0.500017;1;1.66859e-05;20;15;0.632456;1.78885;2.42131;0.293284
171;75;0.500003;1;2.72305e-06;20;15;0.632456;1.41421;2.04667;0.310717
172;75;0.499985;1;1.48726e-05;20;15;0.632456;1.41421;2.04667;0.298593
173;75;0.499993;1;6.56764e-06;20;15;0.632456;1.67332;2.30578;0.301825
174;75;0.500059;1;5.86114e-05;20;15;0;1.41421;1.41421;0.280971
175;75;0.499985;1;1.46234e-05;20;15;0;1.67332;1.67332;0.299216
176;75;0.5;1;1.11022e-16;20;15;0;1.67332;1.67332;0.292647
177;75;0.499981;1;1.91073e-05;20;15;0.632456;1.09545;1.7279;0.317987
178;75;0.499996;1;4.25741e-06;20;15;1.09545;0.632456;1.7279;0.293139
179;75;0.500048;1;4.79175e-05;20;15;0;1.26491;1.26491;0.310745
180;75;0.499992;1;7.52878e-06;20;15;0;1.41421;1.41421;0.288872
181;75;0.500024;1;2.40775e-05;20;15;1.78885;0.632456;2.42131;0.304852
182;75;0.500024;1;2.3917e-05;20;15;0;1.09545;1.09545;0.300887
183;75;0.500014;1;1.4087e-05;20;15;0;0.894427;0.894427;0.301566
184;75;0.499995;1;4.95993e-06;20;15;0;0;0;0.29855
185;75;0.500019;1;1.92792e-05;20;15;0.632456;0.632456;1.26491;0.292486
186;75;0.499954;1;4.5715e-05;20;15;0;2.19089;2.19089;0.305013
187;75;0.500039;1;3.87106e-05;20;15;0;1.26491;1.26491;0.295085
188;75;0.49996;1;3.9789e-05;20;15;1.54919;1.09545;2.64464;0.289297
189;75;0.500019;1;1.9371e-05;20;15;0;0.632456;0.632456;0.300663
190;75;0.500012;1;1.23043e-05;20;15;0;1.41421;1.41421;0.300263
191;75;0.499989;1;1.11816e-05;20;15;1.09545;0.632456;1.7279;0.294095
192;75;0.499978;1;2.24144e-05;20;15;1.09545;0.894427;1.98987;0.297348
193;75;0.500038;1;3.83075e-05;20;15;1.09545;1.78885;2.8843;0.294785
194;75;0.500012;1;1.17821e-05;20;15;0;2.09762;2.09762;0.301076
195;75;0.499971;1;2.87666e-05;20;15;0;2.09762;2.09762;0.295974
196;75;0.5;1;0;20;15;1.09545;1.09545;2.19089;0.301298
197;75;0.500002;1;1.54296e-06;20;15;0.632456;1.54919;2.18165;0.305247
198;75;0.500006;1;5.58809e-06;20;15;0;0.894427;0.894427;0.314047
199;75;0.499985;1;1.4861e-05;20;15;0;1.54919;1.54919;0.320533
200;75;0.49999;1;1.0138e-05;20;15;0;0.632456;0.632456;0.314852
201;75;0.499983;1;1.67052e-05;20;15;0;1.41421;1.41421;0.289828
202;75;0.50001;1;1.01362e-05;20;15;0.894427;1.09545;1.98987;0.286042
203;75;0.499982;1;1.83879e-05;20;15;0;1.41421;1.41421;0.304292
204;75;0.500004;1;3.51928e-06;20;15;0;0.632456;0.632456;0.282401
205;75;0.499963;1;3.72377e-05;20;15;1.09545;1.09545;2.19089;0.309907
206;75;0.499975;1;2.51029e-05;20;15;0;1.09545;1.09545;0.30718
207;75;0.499892;1;0.000108358;20;15;1.54919;1.26491;2.8141;0.310277
208;75;0.500005;1;4.66816e-06;20;15;0;1.09545;1.09545;0.303839
209;75;0.499994;1;5.84713e-06;20;15;0;0.894427;0.894427;0.288198
210;75;0.499955;1;4.47918e-05;20;15;0;1.09545;1.09545;0.302568
211;75;0.5;1;3.9326e-07;20;15;0.632456;0.894427;1.52688;0.286078
212;75;0.500019;1;1.85226e-05;20;15;0;1.09545;1.09545;0.300371
213;75;0.5;1;0;20;15;0.632456;0.632456;1.26491;0.310209
214;75;0.500055;1;5.51201e-05;20;15;1.54919;1.26491;2.8141;0.308828
215;75;0.499992;1;7.87993e-06;20;15;0;1.09545;1.09545;0.291439
216;75;0.500011;1;1.1263e-05;20;15;0;0.894427;0.894427;0.289704
217;75;0.500007;1;6.54053e-06;20;15;1.54919;0;1.54919;0.28758
218;75;0.500012;1;1.17227e-05;20;15;0;1.26491;1.26491;0.307753
219;75;0.500015;1;1.48974e-05;20;15;1.54919;0.894427;2.44362;0.279678
220;75;0.5;1;4.17481e-07;20;15;1.54919;0.894427;2.44362;0.302282
221;75;0.499997;1;3.39662e-06;20;15;0;1.41421;1.41421;0.303476
222;75;0.500007;1;7.30684e-06;20;15;1.67332;0.894427;2.56775;0.304804
223;75;0.499969;1;3.12659e-05;20;15;0;0.894427;0.894427;0.297133
224;75;0.500036;1;3.56528e-05;20;15;1.09545;1.09545;2.19089;0.307593
225;75;0.499997;1;2.95681e-06;20;15;2.09762;0.632456;2.73007;0.325218
226;75;0.499994;1;5.58067e-06;20;15;0;2.19089;2.19089;0.30665
227;75;0.500006;1;5.75881e-06;20;15;0.632456;0.632456;1.26491;0.299785
228;75;0.499999;1;8.75352e-07;20;15;0;1.09545;1.09545;0.288832
229;75;0.499988;1;1.21217e-05;20;15;0;1.41421;1.41421;0.291096
230;75;0.5;1;0;20;15;0;0.632456;0.632456;0.29941
231;75;0.499971;1;2.94346e-05;20;15;0.894427;1.26491;2.15934;0.283202
232;75;0.499995;1;4.88537e-06;20;15;0;1.09545;1.09545;0.317504
233;75;0.500061;1;6.05617e-05;20;15;0;1.41421;1.41421;0.286639
234;75;0.500004;1;3.78688e-06;20;15;0;0.632456;0.632456;0.303638
235;75;0.500006;1;6.34629e-06;20;15;0;1.41421;1.41421;0.293826
236;75;0.500052;1;5.17044e-05;20;15;0;0.632456;0.632456;0.319431
237;75;0.499996;1;4.2692e-06;20;15;1.54919;1.26491;2.8141;0.301079
238;75;0.500004;1;4.05139e-06;20;15;0;0;0;0.289927
239;75;0.500045;1;4.52161e-05;20;15;0.632456;0.632456;1.26491;0.281968
240;75;0.5;1;1.26206e-07;20;15;0.632456;0.632456;1.26491;0.310024
241;75;0.500003;1;3.38445e-06;20;15;0;1.67332;1.67332;0.302348
242;75;0.500031;1;3.10805e-05;20;15;0;1.09545;1.09545;0.302419
243;75;0.500055;1;5.47497e-05;20;15;0.632456;0.632456;1.26491;0.280179
244;75;0.500004;1;4.23827e-06;20;15;1.67332;1.26491;2.93823;0.304615
245;75;0.500033;1;3.33995e-05;20;15;0;1.26491;1.26491;0.302743
246;75;0.5;1;0;20;15;0;0.894427;0.894427;0.310281
247;75;0.499998;1;2.11313e-06;20;15;0;1.26491;1.26491;0.319782
248;75;0.500041;1;4.10917e-05;20;15;0;1.09545;1.09545;0.298177
249;75;0.500009;1;8.73141e-06;20;15;0;1.09545;1.09545;0.312665
250;75;0.499997;1;3.15007e-06;20;15;0;1.26491;1.26491;0.360439
251;75;0.500118;1;0.00011814;20;15;0.894427;1.09545;1.98987;0.368633
252;75;0.499995;1;4.85684e-06;20;15;1.09545;1.41421;2.50966;0.346314
253;75;0.500005;1;5.14342e-06;20;15;1.78885;0.632456;2.42131;0.316909
254;75;0.500075;1;7.50375e-05;20;15;1.09545;1.26491;2.36036;0.395265
255;75;0.500027;1;2.69215e-05;20;15;0;0.894427;0.894427;0.344659
256;75;0.499975;1;2.47308e-05;20;15;1.26491;1.09545;2.36036;0.330656
257;75;0.500005;1;5.00964e-06;20;15;0.632456;0.632456;1.26491;0.325437
258;75;0.499993;1;6.65874e-06;20;15;0;1.54919;1.54919;0.326103
259;75;0.500006;1;6.16486e-06;20;15;0;1.26491;1.26491;0.301389
260;75;0.499996;1;4.14913e-06;20;15;0;1.67332;1.67332;0.325718
261;75;0.500002;1;1.57612e-06;20;15;0.632456;1.26491;1.89737;0.346688
262;75;0.5;1;1.11022e-16;20;15;0;1.67332;1.67332;0.333112
263;75;0.499994;1;6.0963e-06;20;15;0;0.632456;0.632456;0.322449
264;75;0.5;1;3.76512e-07;20;15;0;1.09545;1.09545;0.342335
265;75;0.5;1;0;20;15;0.632456;1.26491;1.89737;0.319816
266;75;0.49996;1;4.01061e-05;20;15;0.632456;0.632456;1.26491;0.322111
267;75;0.500007;1;6.88416e-06;20;15;0;0;0;0.305937
268;75;0.50001;1;9.62324e-06;20;15;1.09545;1.26491;2.36036;0.307871
269;75;0.500082;1;8.20858e-05;20;15;1.26491;1.09545;2.36036;0.30429
270;75;0.50001;1;9.60814e-06;20;15;0;0.894427;0.894427;0.311998
271;75;0.499983;1;1.68296e-05;20;15;0;1.41421;1.41421;0.282482
272;75;0.500004;1;4.02411e-06;20;15;1.78885;1.54919;3.33805;0.293032
273;75;0.500005;1;5.43641e-06;20;15;0;1.41421;1.41421;0.291109
274;75;0.499999;1;1.15377e-06;20;15;0.632456;0.632456;1.26491;0.300893
275;75;0.500001;1;8.61742e-07;20;15;0;1.67332;1.67332;0.313465
276;75;0.500008;1;8.43224e-06;20;15;0.894427;1.67332;2.56775;0.303309
277;75;0.499999;1;1.21813e-06;20;15;0.632456;1.41421;2.04667;0.327464
278;75;0.500018;1;1.8165e-05;20;15;0;0.632456;0.632456;0.28683
279;75;0.500017;1;1.70211e-05;20;15;1.09545;1.09545;2.19089;0.292497
280;75;0.499998;1;1.83854e-06;20;15;0;1.09545;1.09545;0.314381
281;75;0.500041;1;4.07559e-05;20;15;0;1.67332;1.67332;0.298656
282;75;0.499972;1;2.83907e-05;20;15;0;1.09545;1.09545;0.283305
283;75;0.50002;1;1.98969e-05;20;15;0;0.632456;0.632456;0.293797
284;75;0.499986;1;1.37965e-05;20;15;0;1.26491;1.26491;0.304361
285;75;0.499992;1;7.54423e-06;20;15;0.632456;1.41421;2.04667;0.369145
286;75;0.500028;1;2.76653e-05;20;15;0.632456;0.632456;1.26491;0.316732
287;75;0.500051;1;5.06836e-05;20;15;0;1.41421;1.41421;0.347853
288;75;0.500004;1;3.70199e-06;20;15;0;0.894427;0.894427;0.343476
289;75;0.5;1;1.11022e-16;20;15;1.67332;2;3.67332;0.418749
290;75;0.499993;1;7.45919e-06;20;15;0;0;0;0.356898
291;75;0.5;1;1.11022e-16;20;15;0;1.67332;1.67332;0.452952
292;75;0.500021;1;2.12888e-05;20;15;0.632456;0.632456;1.26491;0.412912
293;75;0.5;1;6.57956e-08;20;15;0;1.09545;1.09545;0.339844
294;75;0.499996;1;4.00944e-06;20;15;0;1.09545;1.09545;0.293902
295;75;0.50001;1;9.80824e-06;20;15;0;0;0;0.289344
296;75;0.500013;1;1.28562e-05;20;15;0.632456;1.09545;1.7279;0.312769
297;75;0.499994;1;5.79497e-06;20;15;0;1.41421;1.41421;0.300189
298;75;0.499992;1;7.82619e-06;20;15;0.632456;1.41421;2.04667;0.299097
299;75;0.499904;1;9.60104e-05;20;15;0;0.894427;0.894427;0.288571
300;75;0.499973;1;2.73262e-05;20;15;0;2.19089;2.19089;0.298882
301;75;0.499984;1;1.62345e-05;20;15;0;1.09545;1.09545;0.284514
302;75;0.500018;1;1.8272e-05;20;15;1.09545;0;1.09545;0.309304
303;75;0.499963;1;3.65172e-05;20;15;0;0.632456;0.632456;0.291744
304;75;0.500012;1;1.18085e-05;20;15;0;0.894427;0.894427;0.284916
305;75;0.5;1;0;20;15;0.632456;0.632456;1.26491;0.296879
306;75;0.500022;1;2.1749e-05;20;15;0;1.41421;1.41421;0.288979
307;75;0.5;1;0;20;15;0;0.894427;0.894427;0.292609
308;75;0.500023;1;2.31245e-05;20;15;0;1.09545;1.09545;0.327646
309;75;0.500003;1;2.51782e-06;20;15;1.09545;0.894427;1.98987;0.303716
310;75;0.499903;1;9.69952e-05;20;15;0.632456;0.632456;1.26491;0.280948
311;75;0.499995;1;4.50925e-06;20;15;0.632456;1.54919;2.18165;0.308847
312;75;0.500003;1;2.72033e-06;20;15;0;1.09545;1.09545;0.300748
313;75;0.5;1;1.11022e-16;20;15;0;0.632456;0.632456;0.314467
314;75;0.499989;1;1.0797e-05;20;15;0;0.632456;0.632456;0.308429
315;75;0.5;1;3.43007e-07;20;15;1.09545;0.894427;1.98987;0.289443
316;75;0.500007;1;6.99342e-06;20;15;1.09545;1.26491;2.36036;0.312596
317;75;0.49998;1;1.95107e-05;20;15;0;1.41421;1.41421;0.318397
318;75;0.5;1;0;20;15;0;1.41421;1.41421;0.308095
319;75;0.49994;1;5.95852e-05;20;15;0;0;0;0.276172
320;75;0.500005;1;4.74131e-06;20;15;1.41421;0.632456;2.04667;0.320288
321;75;0.5;1;0;20;15;0;0.894427;0.894427;0.317259
322;75;0.499978;1;2.21144e-05;20;15;0.632456;1.41421;2.04667;0.292974
323;75;0.500049;1;4.89947e-05;20;15;1.09545;0;1.09545;0.284292
324;75;0.500082;1;8.23155e-05;20;15;0;1.89737;1.89737;0.302501
325;75;0.500001;1;1.36171e-06;20;15;0;1.09545;1.09545;0.302322
326;75;0.499991;1;9.18893e-06;20;15;0;1.26491;1.26491;0.308148
327;75;0.500018;1;1.83466e-05;20;15;0;1.26491;1.26491;0.292748
328;75;0.499993;1;6.80441e-06;20;15;0.894427;1.41421;2.30864;0.309362
329;75;0.500003;1;2.89331e-06;20;15;0;1.26491;1.26491;0.308252
330;75;0.499997;1;2.8457e-06;20;15;1.41421;1.41421;2.82843;0.300339
331;75;0.500009;1;8.76091e-06;20;15;0;0;0;0.30772
332;75;0.499959;1;4.078e-05;20;15;0;1.09545;1.09545;0.299162
333;75;0.500044;1;4.42009e-05;20;15;0;1.89737;1.89737;0.292271
334;75;0.500003;1;2.79018e-06;20;15;1.09545;2.28035;3.3758;0.323814
335;75;0.500033;1;3.26889e-05;20;15;0.894427;0.894427;1.78885;0.291032
336;75;0.499992;1;7.95229e-06;20;15;1.09545;0;1.09545;0.313683
337;75;0.499978;1;2.19563e-05;20;15;0;1.09545;1.09545;0.315891
338;75;0.500014;1;1.40665e-05;20;15;0;1.78885;1.78885;0.296505
339;75;0.500002;1;1.81239e-06;20;15;0;1.26491;1.26491;0.329011
340;75;0.499997;1;3.09627e-06;20;15;0;0.894427;0.894427;0.315034
341;75;0.499992;1;8.18362e-06;20;15;0.632456;0.894427;1.52688;0.308065
342;75;0.500031;1;3.14974e-05;20;15;0;0.894427;0.894427;0.300868
343;75;0.500029;1;2.87333e-05;20;15;0;0.632456;0.632456;0.30234
344;75;0.500001;1;5.12315e-07;20;15;0;1.09545;1.09545;0.300423
345;75;0.50001;1;1.02016e-05;20;15;0.632456;0.632456;1.26491;0.319273
346;75;0.500026;1;2.59814e-05;20;15;0;1.09545;1.09545;0.293095
347;75;0.499997;1;2.90634e-06;20;15;0.894427;2.19089;3.08532;0.330121
348;75;0.499995;1;5.0155e-06;20;15;0.894427;1.78885;2.68328;0.308826
349;75;0.500001;1;1.26358e-06;20;15;0;1.26491;1.26491;0.298753
350;75;0.499975;1;2.45155e-05;20;15;0;1.41421;1.41421;0.299909
351;75;0.500018;1;1.78942e-05;20;15;0.894427;1.09545;1.98987;0.290992
352;75;0.500037;1;3.72743e-05;20;15;0;0.894427;0.894427;0.289934
353;75;0.500001;1;8.36038e-07;20;15;0.632456;1.26491;1.89737;0.305122
354;75;0.500089;1;8.87395e-05;20;15;1.09545;1.26491;2.36036;0.285251
355;75;0.500002;1;2.40404e-06;20;15;0;0.632456;0.632456;0.293611
356;75;0.499936;1;6.3735e-05;20;15;1.09545;2.28035;3.3758;0.312698
357;75;0.499984;1;1.57511e-05;20;15;0.894427;1.67332;2.56775;0.318303
358;75;0.499991;1;9.38143e-06;20;15;1.54919;0.894427;2.44362;0.31049
359;75;0.499997;1;3.00455e-06;20;15;0.894427;1.54919;2.44362;0.309158
360;75;0.500012;1;1.16099e-05;20;15;1.26491;1.41421;2.67912;0.314288
361;75;0.5;1;0;20;15;0.632456;1.41421;2.04667;0.304942
362;75;0.500014;1;1.35299e-05;20;15;1.67332;0.632456;2.30578;0.302275
363;75;0.500029;1;2.9068e-05;20;15;0;1.09545;1.09545;0.293335
364;75;0.499977;1;2.32793e-05;20;15;0;1.78885;1.78885;0.278932
365;75;0.5;1;0;20;15;0.894427;0.632456;1.52688;0.342629
366;75;0.499991;1;9.1673e-06;20;15;0.632456;1.26491;1.89737;0.328287
367;75;0.5;1;4.56676e-07;20;15;1.26491;1.67332;2.93823;0.375523
368;75;0.499995;1;4.56825e-06;20;15;0;1.67332;1.67332;0.34233
369;75;0.500008;1;8.20205e-06;20;15;1.09545;2.09762;3.19306;0.393603
370;75;0.49998;1;1.95133e-05;20;15;0;1.09545;1.09545;0.331258
371;75;0.500085;1;8.46111e-05;20;15;0;1.41421;1.41421;0.340382
372;75;0.499984;1;1.62091e-05;20;15;0;2.44949;2.44949;0.319342
373;75;0.500047;1;4.67761e-05;20;15;0;1.41421;1.41421;0.295239
374;75;0.499983;1;1.66811e-05;20;15;0;1.78885;1.78885;0.314536
375;75;0.500013;1;1.30339e-05;20;15;0.632456;0;0.632456;0.304726
376;75;0.5;1;0;20;15;0;0.632456;0.632456;0.32278
377;75;0.499983;1;1.70245e-05;20;15;0.632456;1.41421;2.04667;0.288227
378;75;0.499998;1;1.62054e-06;20;15;0;1.78885;1.78885;0.317836
379;75;0.500001;1;1.2407e-06;20;15;0.632456;1.41421;2.04667;0.319653
380;75;0.499999;1;7.8331e-07;20;15;0;2;2;0.314026
381;75;0.499981;1;1.88636e-05;20;15;1.41421;0.632456;2.04667;0.309949
382;75;0.499972;1;2.75559e-05;20;15;1.26491;0;1.26491;0.278451
383;75;0.499999;1;5.27769e-07;20;15;1.09545;0.632456;1.7279;0.304292
384;75;0.499989;1;1.07302e-05;20;15;1.54919;1.26491;2.8141;0.283741
385;75;0.499999;1;9.32461e-07;20;15;1.09545;1.26491;2.36036;0.297253
386;75;0.49992;1;8.02458e-05;20;15;0;0;0;0.284067
387;75;0.5;1;1.11022e-16;20;15;0.632456;1.26491;1.89737;0.351337
388;75;0.500006;1;6.25058e-06;20;15;0;1.89737;1.89737;0.298045
389;75;0.500001;1;1.31522e-06;20;15;0.894427;0.632456;1.52688;0.311252
390;75;0.499977;1;2.28238e-05;20;15;0;1.09545;1.09545;0.28855
391;75;0.5;1;0;20;15;0.632456;0.894427;1.52688;0.300253
392;75;0.500008;1;7.873e-06;20;15;0.894427;1.09545;1.98987;0.302334
393;75;0.499983;1;1.65578e-05;20;15;0.894427;2.19089;3.08532;0.294195
394;75;0.499982;1;1.78471e-05;20;15;0.632456;0;0.632456;0.296833
395;75;0.500004;1;3.58437e-06;20;15;0;1.41421;1.41421;0.2912
396;75;0.500017;1;1.70757e-05;20;15;0;0.632456;0.632456;0.283507
397;75;0.499999;1;5.47542e-07;20;15;0.632456;0;0.632456;0.309351
398;75;0.499992;1;8.42218e-06;20;15;0;0;0;0.290566
399;75;0.5;1;4.70607e-07;20;15;0;1.09545;1.09545;0.307998
400;75;0.499956;1;4.41073e-05;20;15;1.09545;0;1.09545;0.293028
401;75;0.499993;1;6.70963e-06;20;15;0;0.632456;0.632456;0.289547
402;75;0.500028;1;2.83354e-05;20;15;1.09545;0.894427;1.98987;0.297516
403;75;0.500003;1;3.40279e-06;20;15;1.09545;0.894427;1.98987;0.282529
404;75;0.499971;1;2.88912e-05;20;15;0.632456;1.78885;2.42131;0.32981
405;75;0.5;1;0;20;15;0;1.41421;1.41421;0.291925
406;75;0.499992;1;8.18232e-06;20;15;0;1.09545;1.09545;0.282488
407;75;0.499997;1;3.46377e-06;20;15;0.632456;1.26491;1.89737;0.313911
408;75;0.500011;1;1.07448e-05;20;15;1.09545;0.632456;1.7279;0.294948
409;75;0.499918;1;8.18286e-05;20;15;0.632456;0;0.632456;0.289671
410;75;0.500001;1;9.43523e-07;20;15;1.09545;1.09545;2.19089;0.307311
411;75;0.499974;1;2.60178e-05;20;15;0;0.632456;0.632456;0.290441
412;75;0.499978;1;2.20009e-05;20;15;1.41421;1.89737;3.31158;0.308958
413;75;0.500006;1;5.98095e-06;20;15;0.632456;1.26491;1.89737;0.316105
414;75;0.499996;1;3.91636e-06;20;15;1.54919;1.09545;2.64464;0.292191
415;75;0.499995;1;4.66295e-06;20;15;0;0.632456;0.632456;0.303229
416;75;0.499995;1;5.46073e-06;20;15;0.894427;0;0.894427;0.329736
417;75;0.499981;1;1.86747e-05;20;15;0.632456;1.09545;1.7279;0.316743
418;75;0.500005;1;4.97671e-06;20;15;0;0.632456;0.632456;0.303168
419;75;0.499926;1;7.40032e-05;20;15;0.632456;2.44949;3.08195;0.306647
420;75;0.499991;1;9.01211e-06;20;15;0;1.41421;1.41421;0.302202
421;75;0.500002;1;2.14218e-06;20;15;0;0.894427;0.894427;0.277429
422;75;0.500001;1;5.72061e-07;20;15;0;0.632456;0.632456;0.338558
423;75;0.500023;1;2.29708e-05;20;15;0;0.894427;0.894427;0.308047
424;75;0.499976;1;2.44071e-05;20;15;0.632456;0.632456;1.26491;0.306644
425;75;0.499994;1;5.8613e-06;20;15;1.26491;0.632456;1.89737;0.355218
426;75;0.499993;1;6.57588e-06;20;15;1.09545;1.78885;2.8843;0.33695
427;75;0.500013;1;1.28572e-05;20;15;0;1.41421;1.41421;0.320834
428;75;0.500053;1;5.2716e-05;20;15;0;1.67332;1.67332;0.314161
429;75;0.500017;1;1.65563e-05;20;15;0;1.26491;1.26491;0.307346
430;75;0.499849;1;0.000151043;20;15;0.632456;1.09545;1.7279;0.322359
431;75;0.500003;1;2.72795e-06;20;15;0;1.89737;1.89737;0.405672
432;75;0.499997;1;2.56139e-06;20;15;0.632456;0;0.632456;0.35196
433;75;0.500035;1;3.53251e-05;20;15;1.09545;1.67332;2.76877;0.365439
434;75;0.500006;1;6.17894e-06;20;15;1.54919;0;1.54919;0.377285
435;75;0.499989;1;1.13036e-05;20;15;0;1.26491;1.26491;0.362579
436;75;0.499991;1;8.8014e-06;20;15;0.632456;1.41421;2.04667;0.318735
437;75;0.500022;1;2.22712e-05;20;15;0;0;0;0.295218
438;75;0.500004;1;3.50449e-06;20;15;0;1.09545;1.09545;0.296527
439;75;0.500003;1;2.71819e-06;20;15;0;0.632456;0.632456;0.293197
440;75;0.49999;1;1.04166e-05;20;15;0;2.28035;2.28035;0.30784
441;75;0.500021;1;2.11598e-05;20;15;0;2.09762;2.09762;0.321554
