seed;plat;lin;solv;fitness1;ene;obs;ene_destvest;obs_destvest;fitness2;time
281;50;0.500046;1;4.55884e-05;20;10;0.632456;1.26491;6.89737;0.314122
282;50;0.499967;1;3.34556e-05;20;10;2.09762;1.54919;8.64681;0.308238
283;50;0.499778;1;0.000222361;20;6;1.09545;1.46969;11.5651;0.300432
284;50;0.500595;1;0.000594555;20;10;1.26491;1.09545;7.36036;0.289681
285;50;0.500021;1;2.07577e-05;20;7;1.41421;1.0198;10.434;0.285774
286;50;0.498916;1;0.00108403;20;14;1.78885;1.46969;4.25855;0.333596
287;50;0.499814;1;0.000185508;20;9;0;0.979796;6.9798;0.295281
288;50;0.500085;1;8.48574e-05;20;9;0.632456;0.979796;7.61225;0.293214
289;51;0.494987;1;0.0250125;20;11;0;1.32665;5.32665;0.28367
290;50;0.499975;1;2.49336e-05;20;7;0.894427;0.489898;9.38433;0.319534
291;52;0.498245;1;0.0417552;20;12;0;1.35647;4.35647;0.286709
292;50;0.500064;1;6.37901e-05;20;6;0.632456;0.979796;10.6123;0.289908
293;50;0.498934;1;0.00106606;20;9;1.09545;0.4;7.49545;0.287676
294;50;0.5;1;2.8864e-07;20;7;1.09545;1.49666;10.5921;0.29617
295;50;0.500022;1;2.18489e-05;20;7;0;1.0198;9.0198;0.314801
296;50;0.497539;1;0.00246095;20;15;0.894427;0.894427;1.78885;0.284716
297;50;0.499837;1;0.000163297;20;9;1.67332;0.748331;8.42165;0.306981
298;50;0.500766;1;0.000765955;20;11;0.632456;2.22711;6.85956;0.286036
299;50;0.499992;1;8.05898e-06;20;9;0.632456;0.4;7.03246;0.294482
300;50;0.500037;1;3.72129e-05;20;8;1.41421;1.2;9.61421;0.294413
301;50;0.499843;1;0.000156822;20;8;0;1.35647;8.35647;0.294134
302;50;0.499995;1;4.6683e-06;20;12;1.41421;1.35647;5.77068;0.284675
303;50;0.500052;1;5.16732e-05;20;9;1.89737;1.72047;9.61783;0.294352
304;50;0.499934;1;6.63258e-05;20;11;0.632456;1.16619;5.79865;0.292645
305;50;0.499851;1;0.000149355;20;6;1.54919;0.4;10.9492;0.286395
306;50;0.499996;1;3.9568e-06;20;6;0.632456;0.979796;10.6123;0.329652
307;50;0.499991;1;9.45542e-06;20;8;0.894427;1.49666;9.39109;0.316034
308;50;0.499963;1;3.71064e-05;20;5;0.894427;1.26491;12.1593;0.31051
309;50;0.500245;1;0.000245242;20;10;0.632456;1.09545;6.7279;0.31938
310;50;0.500036;1;3.64595e-05;20;9;0.632456;0.748331;7.38079;0.290959
311;50;0.500446;1;0.000446349;20;12;0.632456;1.0198;4.65226;0.303496
312;50;0.500083;1;8.26357e-05;20;9;0.632456;0.979796;7.61225;0.301666
313;50;0.500266;1;0.000265945;20;13;1.09545;1.0198;4.11525;0.328214
314;50;0.500033;1;3.25567e-05;20;8;0;1.2;8.2;0.329524
315;52;0.500976;1;0.0409761;20;15;1.09545;1.41421;2.50966;0.327266
316;50;0.499991;1;8.71121e-06;20;10;1.78885;0.894427;7.68328;0.32299
317;50;0.500109;1;0.000109121;20;12;0.632456;1.62481;5.25726;0.294416
318;50;0.499997;1;3.44305e-06;20;10;0.894427;1.41421;7.30864;0.304468
319;50;0.501055;1;0.00105482;20;11;1.67332;1.16619;6.83951;0.284643
320;50;0.499991;1;8.60603e-06;20;9;0.632456;1.16619;7.79865;0.305292
321;50;0.499946;1;5.43206e-05;20;9;2.28035;1.16619;9.44654;0.302073
322;50;0.500457;1;0.000456994;20;9;1.09545;1.16619;8.26164;0.299907
323;50;0.499954;1;4.57812e-05;20;11;0.632456;0.4;5.03246;0.319224
324;50;0.499455;1;0.000544852;20;6;0.894427;1.16619;11.0606;0.313032
325;50;0.499782;1;0.00021802;20;9;0.894427;0.979796;7.87422;0.296773
326;50;0.49986;1;0.000140459;20;10;0;0;5;0.307494
327;50;0.499871;1;0.000128526;20;10;0.632456;1.41421;7.04667;0.316076
328;50;0.500604;1;0.000603631;20;10;0.894427;0.894427;6.78885;0.302313
329;50;0.500066;1;6.64746e-05;20;11;1.09545;1.16619;6.26164;0.299241
330;50;0.500031;1;3.13632e-05;20;11;2.09762;1.93907;8.03669;0.306491
331;52;0.498925;1;0.0410745;20;9;1.09545;0.748331;7.84378;0.292828
332;50;0.500023;1;2.31519e-05;20;8;0.632456;0.8;8.43246;0.301392
333;50;0.499856;1;0.000144215;20;13;0.894427;1.62481;4.51923;0.316729
334;50;0.50129;1;0.00129038;20;8;0.894427;1.2;9.09443;0.311125
335;50;0.500088;1;8.84356e-05;20;10;1.09545;1.41421;7.50966;0.300367
336;50;0.500089;1;8.924e-05;20;13;0.894427;1.2;4.09443;0.304267
337;50;0.499928;1;7.23293e-05;20;10;0;0.894427;5.89443;0.295626
338;50;0.500932;1;0.000932218;20;11;3.16228;1.16619;8.32847;0.284006
339;50;0.499989;1;1.09448e-05;20;12;0;1.35647;4.35647;0.331312
340;50;0.500011;1;1.07402e-05;20;6;0.632456;1.16619;10.7986;0.302617
341;50;0.499806;1;0.000194081;20;10;0.632456;1.09545;6.7279;0.293751
342;50;0.500037;1;3.68106e-05;20;10;0.632456;1.26491;6.89737;0.334975
343;50;0.500395;1;0.000394674;20;9;0;1.72047;7.72047;0.316132
344;50;0.500717;1;0.000716682;20;14;1.09545;3.24962;5.34506;0.327585
345;50;0.500204;1;0.000203531;20;9;1.41421;1.32665;8.74086;0.320346
346;50;0.499784;1;0.000215506;20;12;1.67332;1.35647;6.02979;0.306603
347;50;0.510471;1;0.0104707;20;11;0.894427;0.4;5.29443;0.305108
348;50;0.505605;1;0.00560506;20;15;0.894427;1.41421;2.30864;0.29352
349;50;0.500028;1;2.786e-05;20;10;0.632456;1.09545;6.7279;0.304093
350;50;0.500041;1;4.1204e-05;20;11;0.894427;0.979796;5.87422;0.279057
351;50;0.499454;1;0.000546292;20;7;0.632456;0.489898;9.12235;0.290303
352;50;0.497893;1;0.00210666;20;10;1.41421;0;6.41421;0.346606
353;50;0.500014;1;1.39558e-05;20;9;1.09545;2.22711;9.32255;0.311646
354;50;0.49987;1;0.000129626;20;9;1.26491;1.72047;8.98538;0.333359
355;50;0.500003;1;2.67957e-06;20;6;0;1.16619;10.1662;0.31051
356;50;0.500152;1;0.000152355;20;7;0.632456;0.8;9.43246;0.312596
357;50;0.49984;1;0.00016002;20;12;0.632456;1.35647;4.98892;0.302243
358;50;0.4999;1;9.97921e-05;20;8;1.41421;1.2;9.61421;0.305903
359;50;0.500047;1;4.68315e-05;20;6;1.26491;0.979796;11.2447;0.332206
360;50;0.499998;1;1.75144e-06;20;7;1.09545;0.489898;9.58534;0.353314
361;50;0.500428;1;0.000427998;20;11;1.54919;1.32665;6.87584;0.300597
362;53;0.501717;1;0.0617167;20;14;1.26491;2.71293;4.97784;0.312261
363;50;0.500037;1;3.66905e-05;20;10;1.78885;1.67332;8.46217;0.316947
364;55;0.50226;1;0.10226;20;11;0;1.32665;5.32665;0.309935
365;50;0.500032;1;3.22945e-05;20;10;0.894427;0.632456;6.52688;0.307491
366;50;0.500139;1;0.000139449;20;12;2.09762;0.8;5.89762;0.295686
367;50;0.500008;1;8.46952e-06;20;10;2.44949;0.894427;8.34392;0.312599
368;50;0.499724;1;0.000276075;20;11;0.632456;1.16619;5.79865;0.297052
369;50;0.500019;1;1.87802e-05;20;11;0.894427;1.16619;6.06062;0.302372
370;50;0.500086;1;8.61777e-05;20;11;1.89737;1.93907;7.83644;0.33571
371;50;0.500375;1;0.00037521;20;15;1.41421;2.09762;3.51183;0.299069
372;50;0.500062;1;6.16174e-05;20;5;0.632456;0;10.6325;0.310804
373;50;0.500046;1;4.60653e-05;20;8;0;0.8;7.8;0.310511
374;50;0.500065;1;6.50191e-05;20;8;0.894427;1.2;9.09443;0.335308
375;50;0.499955;1;4.49778e-05;20;7;0.632456;0.489898;9.12235;0.315768
376;50;0.499564;1;0.0004359;20;11;1.54919;0.979796;6.52899;0.310841
377;50;0.500031;1;3.06326e-05;20;13;1.41421;1.0198;4.43402;0.317581
378;50;0.500563;1;0.000562762;20;11;1.78885;1.16619;6.95504;0.330306
379;50;0.499987;1;1.33386e-05;20;10;1.78885;1.54919;8.33805;0.304734
380;50;0.498619;1;0.00138105;20;8;1.09545;1.85472;9.95017;0.313016
381;50;0.49995;1;5.04344e-05;20;7;1.09545;1.95959;11.055;0.315138
382;50;0.499922;1;7.75372e-05;20;9;2.09762;1.46969;9.56731;0.315208
383;50;0.49803;1;0.00196993;20;6;2.28035;0.4;11.6804;0.321476
384;50;0.499268;1;0.000732303;20;13;1.67332;1.49666;5.16998;0.297351
385;50;0.500089;1;8.91218e-05;20;10;0.632456;1.26491;6.89737;0.29228
386;50;0.499995;1;5.27042e-06;20;8;1.41421;0.8;9.21421;0.322493
387;50;0.499884;1;0.000115741;20;7;1.09545;1.0198;10.1152;0.299381
388;50;0.500085;1;8.4708e-05;20;13;2.28035;2.41661;6.69696;0.29486
389;50;0.499987;1;1.28925e-05;20;8;0.894427;1.35647;9.25089;0.320083
390;50;0.500389;1;0.000388867;20;12;2.19089;1.2;6.39089;0.296289
391;50;0.499991;1;8.92241e-06;20;12;1.09545;1.35647;5.45191;0.306131
392;50;0.499882;1;0.000117894;20;13;2.19089;1.85472;6.04561;0.338214
393;50;0.500059;1;5.86715e-05;20;9;0.894427;1.32665;8.22108;0.313295
394;50;0.499971;1;2.91453e-05;20;7;0.894427;1.0198;9.91423;0.323501
395;50;0.50005;1;5.03639e-05;20;6;1.41421;0.748331;11.1625;0.329752
396;50;0.500005;1;5.45299e-06;20;8;0.632456;1.0198;8.65226;0.326589
397;50;0.499975;1;2.45107e-05;20;8;0.894427;0.8;8.69443;0.40086
398;50;0.499998;1;2.00812e-06;20;10;1.54919;0.894427;7.44362;0.299271
399;50;0.500097;1;9.73113e-05;20;7;1.41421;1.0198;10.434;0.302711
400;50;0.500089;1;8.90268e-05;20;11;1.67332;1.16619;6.83951;0.301463
401;50;0.500037;1;3.73297e-05;20;8;1.26491;0.8;9.06491;0.305227
402;50;0.500022;1;2.2249e-05;20;8;1.78885;0.8;9.58885;0.324107
403;50;0.499533;1;0.000467137;20;8;1.09545;0.489898;8.58534;0.316051
404;50;0.49975;1;0.000250374;20;14;1.26491;1.83303;4.09794;0.303073
405;50;0.500009;1;9.13713e-06;20;12;1.26491;0.8;5.06491;0.295411
406;50;0.499972;1;2.79772e-05;20;13;1.41421;1.35647;4.77068;0.300122
407;50;0.500093;1;9.26823e-05;20;13;0.632456;2.15407;4.78652;0.289964
408;50;0.50003;1;2.96586e-05;20;10;1.09545;2.09762;8.19306;0.311756
409;50;0.500192;1;0.00019241;20;8;0.632456;1.0198;8.65226;0.314617
410;50;0.500022;1;2.18491e-05;20;8;1.26491;1.35647;9.62138;0.30523
411;50;0.499939;1;6.11786e-05;20;8;1.41421;0.489898;8.90411;0.310438
412;50;0.500554;1;0.000554353;20;9;1.09545;1.46969;8.56514;0.296222
413;50;0.500047;1;4.68917e-05;20;9;1.41421;1.46969;8.88391;0.304266
414;50;0.500301;1;0.000300949;20;6;0.632456;0.979796;10.6123;0.321516
415;50;0.500068;1;6.78335e-05;20;6;1.26491;0.4;10.6649;0.307269
416;55;0.503326;1;0.103326;20;15;0.632456;2;2.63246;0.299462
417;50;0.499999;1;1.49173e-06;20;13;2;1.85472;5.85472;0.309069
418;50;0.500075;1;7.53996e-05;20;11;0.632456;1.93907;6.57153;0.321679
419;50;0.499972;1;2.79765e-05;20;12;2.44949;1.0198;6.46929;0.294584
420;50;0.499899;1;0.000101077;20;13;0.632456;1.49666;4.12912;0.303508
421;50;0.499943;1;5.68549e-05;20;10;1.41421;1.41421;7.82843;0.296935
422;50;0.499991;1;8.75658e-06;20;9;1.41421;0.979796;8.39401;0.304653
423;50;0.498597;1;0.00140321;20;8;0.894427;1.0198;8.91423;0.301438
424;50;0.499912;1;8.76944e-05;20;10;0;0.632456;5.63246;0.299318
425;50;0.499391;1;0.000608934;20;10;1.09545;1.41421;7.50966;0.311905
426;50;0.499895;1;0.00010455;20;10;1.26491;0.632456;6.89737;0.303592
427;50;0.500015;1;1.4985e-05;20;9;0.632456;1.46969;8.10215;0.302247
428;50;0.500961;1;0.000960637;20;12;1.54919;1.74356;6.29275;0.302093
429;50;0.499949;1;5.13769e-05;20;7;0.632456;1.0198;9.65226;0.309855
430;50;0.500023;1;2.251e-05;20;10;1.67332;1.41421;8.08753;0.301136
431;50;0.499665;1;0.00033503;20;10;0.632456;1.41421;7.04667;0.306356
432;50;0.500055;1;5.45949e-05;20;9;1.41421;1.72047;9.13468;0.302425
433;50;0.500046;1;4.59771e-05;20;8;0.632456;1.0198;8.65226;0.317346
434;50;0.499988;1;1.1754e-05;20;9;0;0.4;6.4;0.317821
435;50;0.500815;1;0.000815273;20;10;0.894427;1.09545;6.98987;0.319874
436;50;0.498945;1;0.00105464;20;15;2;1.67332;3.67332;0.311181
437;50;0.499985;1;1.48962e-05;20;15;0.632456;2.52982;3.16228;0.297529
438;50;0.499942;1;5.80206e-05;20;11;0;0.979796;4.9798;0.300451
439;50;0.499774;1;0.000225648;20;11;0.632456;1.72047;6.35292;0.311485
440;50;0.500711;1;0.000710514;20;9;1.67332;0.4;8.07332;0.306856
441;50;0.500293;1;0.000293081;20;10;1.78885;1.26491;8.05377;0.309356
442;50;0.500257;1;0.000257212;20;10;1.09545;1.78885;7.8843;0.308402
443;50;0.500211;1;0.000210575;20;6;2;0.979796;11.9798;0.309674
444;50;0.499954;1;4.55873e-05;20;9;0.632456;0.979796;7.61225;0.304644
445;50;0.499876;1;0.000124441;20;9;1.09545;0.748331;7.84378;0.305145
446;50;0.500347;1;0.000347018;20;7;1.09545;1.35647;10.4519;0.313564
447;50;0.500963;1;0.000962765;20;14;1.09545;2.4;4.49545;0.29562
448;50;0.499978;1;2.18992e-05;20;9;0.632456;1.16619;7.79865;0.309188
449;53;0.500083;1;0.060083;20;11;0.632456;1.46969;6.10215;0.307321
450;50;0.499982;1;1.84029e-05;20;12;0.632456;1.35647;4.98892;0.337295
451;50;0.500994;1;0.000993692;20;10;0.894427;1.67332;7.56775;0.2976
452;50;0.500157;1;0.000156811;20;10;0;1.26491;6.26491;0.3049
